id,rRNA-length,rRNA-bitscore,rRNA-count,OriT-identity,OriT-length,OriT-bitscore,OriT-count,IF-identity,IF-length,IF-bitscore,IF-count,a%,c%,g%,t%,gc-content,Cir-alignment_a_mean,Cir-alignment_b_mean,Cir-mismatches mean,Cir-count,type
2099_c,1486.0,1577.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936013613584009,0.20615268378453938,0.20586329115093935,0.2943826637061203,0.4120159749354787,37709.0,37697.0,347.0,45.0,Train
2100_c,1547.0833333333333,1647.033333333333,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232342873271968,0.17694327784383304,0.1753366128313666,0.3244845306145415,0.3522798906751996,95104.0,95039.0,432.0,54.0,Train
2101_c,1542.6666666666667,1576.7333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30843764622955466,0.19123343029382242,0.19219460124949247,0.30813432222713044,0.3834280315433149,7342.0,7341.0,119.0,7.0,Train
2102_c,1521.0,1545.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578593630686044,0.342391890716543,0.3419848996736577,0.1577638465411949,0.6843767903902007,24631.0,24681.0,855.0,22.0,Train
2103_c,1553.0,1634.58,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3156266712603209,0.1832182502835512,0.18370954863392253,0.31744552982220536,0.36692779891747374,29822.0,29820.0,82.0,27.0,Train
2104_c,1536.0,1537.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35763214090615636,0.143894673530986,0.14487686713348452,0.3535963184293731,0.2887715406644705,0.0,0.0,0.0,0.0,Train
2105_c,1538.75,1572.475,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21318641825740453,0.28669429302248367,0.28673076345920573,0.2133885252609061,0.5734250564816894,5591.0,5597.0,428.0,13.0,Train
2106_c,1549.0,1640.7666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677822820756681,0.2317071180760627,0.23067982966203965,0.26983077018622953,0.46238694773810235,2590.0,2590.0,201.0,3.0,Train
2107_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16069446903349877,0.3379896546576566,0.3390764976235812,0.1622393786852634,0.6770661522812378,350963.0,350991.0,919.0,325.0,Train
2108_c,1535.0,1604.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1685928940726045,0.33565635294275403,0.3299009770123383,0.1658497759723032,0.6655573299550923,16297.0,16307.0,426.0,12.0,Train
2109_c,1566.0,1620.1799999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767392595656099,0.22310557197541528,0.22336162346686816,0.2767935449921066,0.4464671954422834,5185.0,5180.0,488.0,14.0,Train
2110_c,1550.8333333333333,1657.1000000000001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226891312997017,0.17771083760649722,0.17603016405043476,0.32356986704336627,0.353741001656932,653.0,654.0,34.0,2.0,Train
2111_c,1551.0,1560.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30482272619495937,0.19608037993221475,0.1946769041940388,0.30441998967878714,0.39075728412625355,0.0,0.0,0.0,0.0,Train
2112_c,1541.0,1576.6714285714284,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24327840192112746,0.2532454999424851,0.26011260860517926,0.2433634895312082,0.5133581085476644,532009.0,532110.0,1612.0,496.0,Train
2113_c,1538.75,1569.5125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22462112438291817,0.2757061112906316,0.2749403054644449,0.2247324588620053,0.5506464167550765,9585.0,9586.0,488.0,19.0,Train
2114_c,1486.0,1574.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16928736132281108,0.33023375688302337,0.33179529656259127,0.16868358523157423,0.6620290534456146,442.0,442.0,2.0,1.0,Train
2115_c,1529.888888888889,1571.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3177547970710578,0.18577998640237559,0.18705622148052725,0.30940899504603936,0.37283620788290284,53057.0,52984.0,1020.0,43.0,Train
2116_c,1532.0,1570.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27589656552908864,0.22417634927935864,0.22528405820894631,0.2746430269826064,0.44946040748830496,1127.0,1127.0,2.0,7.0,Train
2117_c,1551.0,1632.0,6.0,97.727,44.0,76.8,1.0,0.0,0.0,0.0,0.0,0.33510007144698767,0.16360201007002087,0.1651015537787869,0.33619636470420455,0.3287035638488078,16305.0,16309.0,398.0,23.0,Train
2118_c,1524.6666666666667,1539.6333333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20127271149427264,0.29829023674580274,0.2997827108612288,0.20065308319578953,0.5980729476070316,28371.0,28376.0,84.0,18.0,Train
2119_c,1520.0,1513.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3534778957478369,0.15248892989604523,0.15460605299755134,0.33942712135856656,0.3070949828935966,11753.0,11745.0,846.0,6.0,Train
2120_c,1549.0,1639.9888888888886,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26823792622091797,0.23247052328424062,0.23172675737782086,0.2675647931170206,0.46419728066206145,4604.0,4602.0,98.0,2.0,Train
2121_c,1531.0,1557.4666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670006554735994,0.3320835077314296,0.33257560651051127,0.16834023028445974,0.6646591142419409,10975.0,10980.0,589.0,9.0,Train
2122_c,1530.0,1556.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16035366523495195,0.3392964930429534,0.33868463394231346,0.1616652077797812,0.6779811269852669,24069.0,24068.0,436.0,15.0,Train
2123_c,1530.0,1556.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15952778433044815,0.3390323419647124,0.34158879069964376,0.15985108300519577,0.6806211326643561,7488.0,7489.0,132.0,7.0,Train
2124_c,1541.0,1580.1142857142856,7.0,96.491,57.0,95.3,1.0,0.0,0.0,0.0,0.0,0.2386421740173066,0.2609103250376982,0.2608599252945743,0.23958757565042088,0.5217702503322725,8118.0,8120.0,296.0,23.0,Train
2125_c,1487.0,1558.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23516420167240565,0.26735169877023734,0.2630243293712502,0.2344597701861068,0.5303760281414875,168602.0,168626.0,1796.0,113.0,Train
2126_c,1530.0,1537.9666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16147905202156781,0.3385075581774679,0.3385494317368471,0.16146395806411717,0.6770569899143151,395488.0,395502.0,1012.0,370.0,Train
2127_c,1546.0,1583.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17373827565452538,0.32625787913658466,0.3266169002192579,0.1733869449896321,0.6528747793558425,51552.0,51479.0,1191.0,72.0,Train
2128_c,1515.0,1578.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17956682741379215,0.321611936598955,0.3196982458854762,0.17912299010177668,0.6413101824844312,4015.0,4021.0,484.0,3.0,Train
2129_c,1544.0,1575.1111111111109,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848635834070733,0.2321117208627939,0.2109290670232628,0.27209562870687,0.4430407878860567,87190.0,87184.0,579.0,83.0,Train
2130_c,1547.1666666666667,1605.6499999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30502954850096353,0.19333750125423546,0.19119127926871,0.3104390981854107,0.3845287805229455,5267.0,5223.0,53.0,4.0,Train
2131_c,1544.0,1587.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23810378271262117,0.24768944265947154,0.26815064958877805,0.24605612503912927,0.5158400922482496,50121.0,50028.0,1384.0,88.0,Train
2132_c,1540.4,1487.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31360910494595806,0.1860890571300493,0.18588534143547342,0.3144164964885192,0.3719743985655227,10882.0,10858.0,759.0,19.0,Train
2133_c,1513.25,1458.4250000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174598134202343,0.3241018600958776,0.3260334475151207,0.17522708432931725,0.6501353076109984,31640.0,31522.0,159.0,14.0,Train
2134_c,1554.0,1601.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646926568709793,0.23670028325019518,0.2342272346776004,0.2643798252012251,0.4709275179277956,97.0,97.0,1.0,1.0,Train
2135_c,1539.0,1537.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094332480969771,0.18903792236998168,0.18955575172794725,0.311973077805094,0.37859367409792893,16366.0,16365.0,4.0,6.0,Train
2136_c,1549.0,1641.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3161152499068155,0.18473285200334313,0.18619457576021295,0.3129573223296284,0.3709274277635561,6181.0,6182.0,68.0,6.0,Train
2137_c,1541.142857142857,1574.8,7.0,100.0,57.0,106.0,1.0,0.0,0.0,0.0,0.0,0.2399696785930867,0.25981744421906694,0.2607241588423496,0.23948871834549676,0.5205416030614165,28142.0,28142.0,245.0,29.0,Train
2138_c,1513.75,1591.6749999999997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15571445492129768,0.3451747644914521,0.34434617969275283,0.15476460089449737,0.689520944184205,13375.0,13333.0,1092.0,14.0,Train
2139_c,1550.6666666666667,1654.0000000000002,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227981361626555,0.1771515145967026,0.1775104436530968,0.32253990558754514,0.3546619582497994,67960.0,67978.0,171.0,23.0,Train
2140_c,1540.857142857143,1578.8714285714284,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24273997578421302,0.25583140543635535,0.257496051232269,0.2439325675471626,0.5133274566686243,462974.0,462972.0,1256.0,425.0,Train
2141_c,1515.0,1577.9600000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33314374357242366,0.16725684681492656,0.17382618383092877,0.3257732257817211,0.3410830306458553,69485.0,69682.0,639.0,31.0,Train
2142_c,1515.0,1443.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054881222361873,0.1993814301743753,0.20037243994343507,0.29475800764600235,0.3997538701178104,44157.0,44038.0,3823.0,73.0,Train
2143_c,1520.5,1556.025,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331493135990114,0.2677126877011353,0.2654400473366112,0.23369795136324206,0.5331527350377465,0.0,0.0,0.0,0.0,Train
2144_c,1552.0,1559.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742266586263969,0.2259807632268853,0.22773330987236376,0.27205926827435406,0.45371407309924905,470.0,470.0,10.0,5.0,Train
2145_c,1552.0,1560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718807384491755,0.2272107031564786,0.22812039019479266,0.27278816819955326,0.45533109335127125,0.0,0.0,0.0,0.0,Train
2146_c,1535.0,1615.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17729867569340352,0.3240357103859144,0.32182681463143836,0.17683879928924373,0.6458625250173528,6810.0,6815.0,673.0,8.0,Train
2147_c,1538.875,1572.7125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21334644472025308,0.2890372413065811,0.2853436676743101,0.21227264629885575,0.5743809089808911,27371.0,27412.0,670.0,19.0,Train
2148_c,1479.0,1559.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18742433643298728,0.3120728864369173,0.31197298967089393,0.18852978745920151,0.6240458761078111,12153.0,12159.0,74.0,30.0,Train
2149_c,1555.5,1599.3999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31104824330554776,0.19278196669808356,0.18370727607296883,0.31246251392339985,0.3764892427710524,152.0,152.0,2.0,2.0,Train
2150_c,1515.75,1539.875,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057757368503903,0.29604404137224244,0.2940359850414778,0.20414423673588947,0.5900800264137203,26707.0,26710.0,288.0,12.0,Train
2151_c,1551.0,1632.5600000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33486485652893583,0.16362315413586656,0.16422973190633341,0.3372822574288642,0.3278528860422,5513.0,5449.0,247.0,26.0,Train
2152_c,1555.7272727272727,1618.1545454545455,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32244459216128435,0.17722151508522105,0.17655392081119492,0.3237799719422997,0.35377543589641597,2438.0,2434.0,239.0,5.0,Train
2153_c,1484.0,1583.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17321096786476275,0.3266919956092125,0.32519261981089104,0.17490441671513368,0.6518846154201036,2354.0,2353.0,45.0,4.0,Train
2154_c,1531.0,1554.6333333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16683389552525527,0.33220869128743674,0.3327219969552815,0.16823541623202656,0.6649306882427182,9254.0,9260.0,406.0,9.0,Train
2155_c,1477.0,1416.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1980204419540961,0.30217329777071766,0.30170015226839225,0.19810610800679399,0.6038734500391099,171893.0,171837.0,4522.0,256.0,Train
2156_c,1484.0,1574.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21448958294632775,0.2866322825436225,0.28487482652352436,0.2140033079865254,0.5715071090671469,2338.0,2344.0,95.0,17.0,Train
2157_c,1484.0,1574.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21282608878886725,0.2870129213341088,0.28643386350418487,0.21372712637283908,0.5734467848382936,99.0,99.0,2.0,1.0,Train
2158_c,1552.0,1542.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941440486728422,0.2064443180652085,0.20664955112461003,0.2927620821373393,0.4130938691898185,0.0,0.0,0.0,0.0,Train
2159_c,1513.0,1557.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35278519165065503,0.1481275826528793,0.1492272568400565,0.34985996885640913,0.29735483949293584,5869.0,5869.0,8.0,7.0,Train
2160_c,1548.0,1615.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102320296848325,0.18910974735151737,0.18741717401641708,0.31324104894723304,0.3765269213679344,34185.0,34176.0,491.0,22.0,Train
2161_c,1469.5,1442.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30305007731052924,0.196110242775454,0.19263876610236177,0.308200913811655,0.38874900887781577,13843.0,13699.0,591.0,16.0,Train
2162_c,1486.0,1567.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943809327217831,0.20528842718286522,0.20513182075503078,0.2951988193403209,0.410420247937896,18533.0,18519.0,332.0,64.0,Train
2163_c,1550.75,1608.425,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3099472530508913,0.18751664326283357,0.18913021583378725,0.31340219667340397,0.3766468590966208,84.0,82.0,2.0,1.0,Train
2164_c,1522.0,1537.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800910848693543,0.11812525988087995,0.11850666425503763,0.3832769909947282,0.23663192413591758,4980.0,4974.0,65.0,1.0,Train
2165_c,1524.0,1534.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237004351548946,0.19850658098771173,0.19878891119034078,0.300334464306458,0.3972954921780525,16991.0,16991.0,15.0,9.0,Train
2166_c,1550.0,1634.6666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336128830308103,0.16554572206588533,0.1629387707710786,0.3379026241322257,0.3284844928369639,37182.0,37224.0,260.0,26.0,Train
2167_c,1549.0,1639.6600000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281642289704513,0.21815312733634493,0.2182000109311483,0.2820045720279938,0.4363531382674932,0.0,0.0,0.0,0.0,Train
2168_c,1480.0,1590.4000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19332645146410404,0.3098329977740782,0.304976890947043,0.19186365981477474,0.6148098887211212,1844.0,1816.0,68.0,3.0,Train
2169_c,1529.3333333333333,1554.1666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16162715226906946,0.3377887532917709,0.3404317837102852,0.16015231072887443,0.6782205370020561,25991.0,26010.0,293.0,15.0,Train
2170_c,1530.0,1557.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16029267458575092,0.34105706846754685,0.33874305418526846,0.15990720276143378,0.6798001226528153,6943.0,6942.0,152.0,11.0,Train
2171_c,1544.0,1554.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31005264840579333,0.19103995813169733,0.1876975985869448,0.31120979487556455,0.3787375567186421,11134.0,11151.0,796.0,19.0,Train
2172_c,1539.0,1573.3999999999996,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21265847264920018,0.2868753057723131,0.2869742293795318,0.21349199219895487,0.5738495351518449,45893.0,46051.0,1542.0,31.0,Train
2173_c,1523.0,1504.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722192952348889,0.22909216512289338,0.22573557863624738,0.27295296100597033,0.45482774375914076,11976.0,11975.0,278.0,18.0,Train
2174_c,1541.0,1578.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23933300127006193,0.2613895833566899,0.258937280081489,0.24034013529175924,0.5203268634381788,12367.0,12280.0,338.0,18.0,Train
2175_c,1551.090909090909,1651.1181818181822,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32234741735562866,0.17796396116305851,0.17585916857250972,0.3238294529088031,0.35382312973556823,4781.0,4781.0,382.0,4.0,Train
2176_c,1569.0,1625.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26861414015306684,0.2311491719173673,0.23224320335004453,0.2679931594587389,0.46339237526741184,13957.0,13947.0,227.0,23.0,Train
2177_c,1549.0,1641.4299999999998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28025904616434555,0.2191211802542854,0.21954441594347285,0.28107510838248445,0.43866559619775825,0.0,0.0,0.0,0.0,Train
2178_c,1541.0,1580.4714285714285,7.0,100.0,57.0,106.0,1.0,0.0,0.0,0.0,0.0,0.23916578887080578,0.2610714443113468,0.2606027350702905,0.2391600317475569,0.5216741793816373,31098.0,31177.0,596.0,26.0,Train
2179_c,1551.0,1631.8333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3348647931305984,0.1635238007683742,0.16485125539174184,0.3367601507092856,0.32837505616011603,4608.0,4541.0,232.0,23.0,Train
2180_c,1527.0,1585.1000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13995625019490796,0.36048295203253194,0.3604536216475399,0.13910717612502024,0.7209365736800719,11753.0,11777.0,671.0,13.0,Train
2181_c,1539.857142857143,1569.0000000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22848023819056373,0.272005519756976,0.27207882651191156,0.22743541554054872,0.5440843462688876,27524.0,27516.0,200.0,9.0,Train
2182_c,1512.0,1557.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34849075213488323,0.15392851078084036,0.1511719467855207,0.3464087902987557,0.30510045756636106,4390.0,4390.0,1.0,2.0,Train
2183_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1620190931205946,0.33888657872235994,0.33817202311508265,0.16092230504196278,0.6770586018374426,331141.0,331155.0,823.0,309.0,Train
2184_c,1531.0,1564.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17202574355985065,0.32861998081341054,0.3274071321137302,0.17194714351300866,0.6560271129271407,30660.0,30625.0,190.0,26.0,Train
2185_c,1503.0,1534.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081448347628281,0.19199614341064433,0.19594651909358202,0.3039047369861017,0.3879426625042264,4762.0,4740.0,159.0,6.0,Train
2186_c,1541.0,1578.5,6.0,92.982,57.0,84.2,1.0,0.0,0.0,0.0,0.0,0.238665658373782,0.2607179594614093,0.26158286111869583,0.23903248597950527,0.5223008205801052,109739.0,109727.0,268.0,20.0,Train
2187_c,1498.0,1567.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33883853368688555,0.16062404242626518,0.1558345312586231,0.3447028926282262,0.3164585736848883,46309.0,46322.0,822.0,55.0,Train
2188_c,1541.0,1533.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039861556879085,0.20594472375585643,0.19070751533941507,0.29936160521682,0.3966522390952715,20798.0,20788.0,146.0,13.0,Train
2189_c,1507.0,1545.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34783029849858527,0.1528910943248732,0.14815658217845337,0.3511220249980882,0.30104767650332653,0.0,0.0,0.0,0.0,Train
2190_c,1530.0,1556.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19933553545886235,0.3015500934495253,0.30044618505449333,0.198668186037119,0.6019962785040187,4578.0,4584.0,508.0,12.0,Train
2191_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000161296626356,0.3000514288089423,0.3018846270046534,0.19806233122014075,0.6019360558135958,4292.0,4291.0,538.0,5.0,Train
2192_c,1542.0,1573.5111111111112,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597024911693275,0.24029157206905724,0.24013950764873618,0.2598664291128791,0.4804310797177934,18127.0,18111.0,158.0,26.0,Train
2193_c,1540.142857142857,1572.957142857143,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2461231280195624,0.25345149996583094,0.25374311370808617,0.2466822583065205,0.5071946136739172,72614.0,72575.0,2805.0,66.0,Train
2194_c,1541.0,1577.4428571428573,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245962563487769,0.2548153190274333,0.25358417627839674,0.24563794120640092,0.5083994953058301,54714.0,54730.0,1007.0,28.0,Train
2195_c,1540.6666666666667,1534.5666666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29307797911030115,0.20664861185819125,0.20567896873503053,0.2945926562244933,0.4123275805932218,27161.0,27169.0,224.0,30.0,Train
2196_c,1526.0,1588.0833333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13928754722877582,0.36161218259464656,0.36083090291845105,0.13826936725812652,0.7224430855130977,14572.0,14408.0,721.0,26.0,Train
2197_c,1535.0,1606.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16978089510121327,0.32990721539974965,0.3301840335668728,0.17012785593216426,0.6600912489666224,22309.0,22310.0,488.0,12.0,Train
2198_c,1484.0,1574.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2144867939754832,0.2866381236073737,0.28486844766076397,0.21400663475637915,0.5715065712681376,2338.0,2344.0,95.0,17.0,Train
2199_c,1484.0,1574.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21282991764756462,0.28701623529074566,0.28642107898634594,0.21373276807534375,0.5734373142770917,99.0,99.0,2.0,1.0,Train
2200_c,1544.0,1584.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2497309497023142,0.25220446041880223,0.25097172609516466,0.2470928637837189,0.5031761865139669,8211.0,8219.0,205.0,11.0,Train
2201_c,1550.0,1635.0,5.0,100.0,33.0,62.1,1.0,0.0,0.0,0.0,0.0,0.3380570900314281,0.16479047413153328,0.16571895751724672,0.3314334783197919,0.33050943164878,0.0,0.0,0.0,0.0,Train
2202_c,1487.0,1558.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23449598966151255,0.26434002297845,0.2666349639078611,0.23452902345217633,0.5309749868863112,45826.0,45857.0,452.0,28.0,Train
2203_c,1542.0,1574.59,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677984089833927,0.2325903194482484,0.23350534073649876,0.2661059308318602,0.46609566018474713,49284.0,49264.0,379.0,14.0,Train
2204_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2707944688133126,0.22975432246897068,0.22905958024351383,0.2703916284742029,0.4588139027124845,997.0,991.0,62.0,5.0,Train
2205_c,1541.0,1579.5571428571427,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24464862624353828,0.25480330528790973,0.2570810577306074,0.24346701073794458,0.5118843630185171,347789.0,347659.0,1277.0,330.0,Train
2206_c,1535.0,1571.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16072430782168354,0.3403974826555516,0.3387670130986006,0.16011119642416433,0.6791644957541522,7169.0,7222.0,334.0,6.0,Train
2207_c,1551.0,1632.1000000000001,6.0,97.727,44.0,76.8,1.0,0.0,0.0,0.0,0.0,0.33423948432527667,0.16429246543597115,0.16519266977486327,0.3362753804638889,0.32948513521083445,6055.0,6046.0,169.0,16.0,Train
2208_c,1541.0,1582.4142857142856,7.0,92.982,57.0,84.2,1.0,0.0,0.0,0.0,0.0,0.23936245917761567,0.261233341411261,0.26049607023779453,0.23890812917332882,0.5217294116490555,32219.0,32226.0,306.0,24.0,Train
2209_c,1496.0,1551.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635629394914047,0.23767411982484432,0.23405162263431037,0.26471131804944065,0.47172574245915466,2612.0,2612.0,0.0,2.0,Train
2210_c,1519.0,1563.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35157021731312743,0.1493262530232236,0.1463807534196962,0.35272277624395276,0.2957070064429198,10874.0,10874.0,36.0,7.0,Train
2211_c,1542.0,1574.5285714285712,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26286094941422583,0.2378841370840164,0.23681808861355264,0.26243682488820513,0.47470222569756904,36229.0,36215.0,1062.0,59.0,Train
2212_c,1462.0,1530.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21728052075674403,0.2825675636617929,0.2841346557155858,0.21601725986587722,0.5667022193773787,3197.0,3197.0,2.0,2.0,Train
2213_c,1502.0,1492.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266064765175526,0.17231356475338191,0.17200086531482567,0.3290790934142398,0.3443144300682076,283108.0,283170.0,1127.0,198.0,Train
2214_c,1492.0,1551.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20503594864510918,0.29571928119693686,0.2950026343509768,0.2042421358069772,0.5907219155479136,2425.0,2425.0,231.0,3.0,Train
