id,rRNA-length,rRNA-bitscore,rRNA-count,OriT-identity,OriT-length,OriT-bitscore,OriT-count,IF-identity,IF-length,IF-bitscore,IF-count,a%,c%,g%,t%,gc-content,Cir-alignment_a_mean,Cir-alignment_b_mean,Cir-mismatches mean,Cir-count,type
331_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817812458747085,0.21089223638470453,0.2032210276192851,0.3041054901213019,0.4141132640039896,0.0,0.0,0.0,0.0,Train
332_p,0.0,0.0,0.0,99.05250000000001,274.0,492.0,2.0,0.0,0.0,0.0,0.0,0.24148006529169336,0.2667219782300901,0.2440592675426335,0.24773868893558307,0.5107812457727235,453.0,453.0,27.0,1.0,Train
333_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25914320685434517,0.17968176254589963,0.2320685434516524,0.3291064871481028,0.411750305997552,19714.0,19714.0,466.0,16.0,Train
334_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25895424836601305,0.23739869281045753,0.23154248366013072,0.2721045751633987,0.46894117647058825,820.0,820.0,1.0,1.0,Train
335_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23327962879422567,0.2690468518399175,0.2519688084036863,0.24570471096217053,0.5210156602436038,520.0,520.0,0.0,1.0,Train
336_p,0.0,0.0,0.0,100.0,550.0,1016.0,1.0,0.0,0.0,0.0,0.0,0.24213166291843774,0.2439331677047887,0.2767605882560727,0.23717458112070083,0.5206937559608614,586.0,586.0,0.0,1.0,Train
337_p,0.0,0.0,0.0,96.078,102.0,167.0,1.0,0.0,0.0,0.0,0.0,0.2531481897908702,0.2601613447267821,0.2479621092871599,0.23872835619518776,0.508123454013942,0.0,0.0,0.0,0.0,Train
338_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23967101095121732,0.2656575255679247,0.255011765770658,0.23965969771020001,0.5206692913385826,1546.0,1546.0,6.0,4.0,Train
339_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18733796731166635,0.30415179410107085,0.3096374225061056,0.19887281608115726,0.6137892166071764,0.0,0.0,0.0,0.0,Train
340_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467866323907455,0.2506426735218509,0.2422879177377892,0.2602827763496144,0.4929305912596401,0.0,0.0,0.0,0.0,Train
341_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30848711509063115,0.18366455557982092,0.1506060275169251,0.35724230181262284,0.334270583096746,0.0,0.0,0.0,0.0,Train
342_p,0.0,0.0,0.0,96.078,102.0,167.0,1.0,0.0,0.0,0.0,0.0,0.26689468307200287,0.2518722515879714,0.2393816905787767,0.24185137476124904,0.4912539421667481,0.0,0.0,0.0,0.0,Train
343_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019458734063968,0.19850447629467982,0.19076692438356496,0.30878272591535844,0.3892714006782448,30941.0,30947.0,209.0,71.0,Train
344_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1927576844653313,0.3033932679831209,0.3127051280653357,0.19114391948621212,0.6160983960484565,0.0,0.0,0.0,0.0,Train
345_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2300526528959093,0.2700481227889335,0.2668405767056525,0.2330586476095048,0.536888699494586,0.0,0.0,0.0,0.0,Train
346_p,0.0,0.0,0.0,100.0,398.0,736.0,1.0,0.0,0.0,0.0,0.0,0.24726255118676269,0.2521854661685986,0.273629350072528,0.22692263257211076,0.5258148162411266,0.0,0.0,0.0,0.0,Train
347_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23171273825832148,0.270668710932893,0.2691718000127011,0.22844675079608445,0.5398405109455942,5754.0,5754.0,11.0,8.0,Train
348_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19689842959657367,0.30858285508986566,0.30646739592886385,0.18805131938469685,0.6150502510187295,3189.0,3189.0,47.0,3.0,Train
349_p,0.0,0.0,0.0,96.988,166.0,278.0,1.0,0.0,0.0,0.0,0.0,0.23494116942443496,0.26339001323075417,0.2655461361297594,0.23612268121505148,0.5289361493605136,8881.0,8881.0,45.0,6.0,Train
350_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684415798930063,0.23271633861784644,0.23217361698684996,0.2666684645022973,0.46488995560469637,2839.0,2839.0,50.0,3.0,Train
351_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,420.0,776.0,1.0,0.263788128687889,0.23450151747158923,0.24041394892950352,0.2612964049110183,0.4749154664010927,6471.0,6470.0,66.0,8.0,Train
352_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18991975221737295,0.3040499319536346,0.3104650617110141,0.19556525411797832,0.6145149936646488,3724.0,3724.0,1.0,1.0,Train
353_p,0.0,0.0,0.0,96.756,93.0,155.0,2.0,0.0,0.0,0.0,0.0,0.2891390147639234,0.21955854407250402,0.23958485601520246,0.2517175851483701,0.4591434000877065,0.0,0.0,0.0,0.0,Train
354_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21922378925609745,0.28266017789858316,0.291099374181105,0.2070166586642144,0.5737595520796881,2620.0,2620.0,0.0,1.0,Train
355_p,0.0,0.0,0.0,98.997,299.0,536.0,1.0,92.573,377.0,542.0,1.0,0.24022137926745848,0.2556847625562258,0.24614970047468027,0.2579441577016355,0.5018344630309061,2463.0,2462.0,11.0,3.0,Train
356_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20741665995111075,0.2930635022967201,0.29183455556450966,0.2076852821876595,0.5848980578612297,10172.0,10172.0,62.0,9.0,Train
357_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18567240386654948,0.3145586497378867,0.31397533408078543,0.18579361231477834,0.6285339838186721,6154.0,6155.0,1.0,1.0,Train
358_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23104020086378924,0.2729930016207759,0.2683461527651561,0.22760190745650605,0.541339154385932,849.0,852.0,3.0,1.0,Train
359_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15709794070789745,0.3431591547040031,0.35042526109935684,0.1493176434887426,0.6935844158033599,0.0,0.0,0.0,0.0,Train
360_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21880613985218875,0.28477544059124504,0.27558840250142125,0.22083001705514496,0.5603638430926663,3581.0,3581.0,22.0,4.0,Train
361_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23132263420033206,0.27502022050998254,0.2562577157209144,0.23739942956877103,0.5312779362308969,0.0,0.0,0.0,0.0,Train
362_p,0.0,0.0,0.0,100.0,550.0,1016.0,1.0,0.0,0.0,0.0,0.0,0.24241736845587472,0.2487027532821051,0.27145301084110735,0.23742686742091285,0.5201557641232124,0.0,0.0,0.0,0.0,Train
363_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285613945469638,0.21761062511972415,0.18116659217163655,0.31560883723900135,0.39877721729136073,0.0,0.0,0.0,0.0,Train
364_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19277672894861045,0.30780282628612676,0.3054290790971432,0.19399136566811961,0.61323190538327,0.0,0.0,0.0,0.0,Train
365_p,0.0,0.0,0.0,100.0,398.0,736.0,1.0,0.0,0.0,0.0,0.0,0.24792655502717084,0.2467999040763046,0.270626988041211,0.23464655285531358,0.5174268921175156,6799.0,6799.0,40.0,3.0,Train
366_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19581008581390263,0.3085509415513404,0.3028694693776026,0.19276950325715436,0.611420410928943,664.0,661.0,8.0,1.0,Train
367_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26710195156166194,0.2360543796674506,0.239654247637909,0.2571894211329785,0.47570862730535957,0.0,0.0,0.0,0.0,Train
368_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,596.0,1101.0,1.0,0.2566733768113944,0.24086202379803384,0.23700483957698512,0.26545975981358666,0.47786686337501894,1222.0,1222.0,5.0,1.0,Train
369_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23409299706605816,0.26248407077023383,0.2708043149690306,0.2326186171946774,0.5332883857392645,2041.0,2041.0,0.0,3.0,Train
370_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807564827451745,0.22207057906024566,0.244470440415069,0.2527024977795108,0.4665410194753147,0.0,0.0,0.0,0.0,Train
371_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34898637040430647,0.17248883289428474,0.17122895430076737,0.3072958424006414,0.3437177871950521,0.0,0.0,0.0,0.0,Train
372_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19740935932440154,0.31557559210108577,0.2957753931466548,0.19123965542785784,0.6113509852477406,0.0,0.0,0.0,0.0,Train
373_p,0.0,0.0,0.0,96.39,127.25,200.25,4.0,0.0,0.0,0.0,0.0,0.24966720899275255,0.24449045999112556,0.21816299363999409,0.2876793373761278,0.46265345363111965,0.0,0.0,0.0,0.0,Train
374_p,0.0,0.0,0.0,96.689,302.0,503.0,1.0,99.56,682.0,1243.0,1.0,0.2522925695622134,0.25403555053074556,0.2413007976885874,0.2523710822184536,0.4953363482193329,0.0,0.0,0.0,0.0,Train
375_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19661442099602341,0.3073984410035784,0.30214068928557475,0.19384644871482348,0.6095391302891531,0.0,0.0,0.0,0.0,Train
376_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23696164199192463,0.2592249887842082,0.2441397487662629,0.2596736204576043,0.5033647375504711,1954.0,1955.0,3.0,1.0,Train
377_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34051490514905147,0.15786137522392174,0.1684787102108309,0.33314500941619585,0.3263400854347527,6412.0,6382.0,363.0,7.0,Train
378_p,0.0,0.0,0.0,99.4185,274.0,497.5,2.0,0.0,0.0,0.0,0.0,0.24313481186145028,0.2657529695157405,0.24399867098596228,0.24711354763684693,0.5097516405017029,1256.0,1257.0,83.0,2.0,Train
379_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23259673150443222,0.2689156828971138,0.24956938201067091,0.24891820358778305,0.5184850649077848,0.0,0.0,0.0,0.0,Train
380_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15523185290800365,0.3467898108148369,0.3487901938669107,0.14918814241024878,0.6955800046817475,0.0,0.0,0.0,0.0,Train
381_p,1485.0,1555.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16314179803862502,0.34276366435719785,0.33456965224085417,0.15952488536332296,0.677333316598052,0.0,0.0,0.0,0.0,Train
382_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968658095958323,0.20208385849928578,0.18553062767834635,0.3155197042265356,0.38761448617763217,242.0,241.0,15.0,1.0,Train
383_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16040707849873598,0.3607571141505153,0.32572762040578207,0.1531081869449666,0.6864847345562974,0.0,0.0,0.0,0.0,Train
384_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21749294409442085,0.2771474185363629,0.27703338369871994,0.22832625367049633,0.5541808022350828,0.0,0.0,0.0,0.0,Train
385_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31096009641135514,0.19377678093197642,0.18147429030530263,0.31378883235136584,0.3752510712372791,1121.0,1121.0,100.0,1.0,Train
386_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3396962741568828,0.15734517853112942,0.16795191466173484,0.33500663265025293,0.32529709319286426,0.0,0.0,0.0,0.0,Train
387_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726394992675456,0.22719403382607536,0.19548208816087362,0.3046843787455054,0.422676121986949,1358.0,1358.0,25.0,1.0,Train
388_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31833910034602075,0.18512653078933952,0.20717857491512187,0.2893557939495178,0.3923051057044614,894.0,922.0,70.0,1.0,Train
389_p,0.0,0.0,0.0,100.0,56.0,104.0,1.0,0.0,0.0,0.0,0.0,0.29117541979278316,0.19757056091461236,0.199178277956413,0.3120757413361915,0.39674883887102536,0.0,0.0,0.0,0.0,Train
390_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19526086903820747,0.3070105144922754,0.3033525971078749,0.19437601936164223,0.6103631116001502,134.0,135.0,3.0,1.0,Train
391_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27512575368933007,0.2055364935540824,0.21727905659748825,0.30205869615909925,0.4228155501515707,0.0,0.0,0.0,0.0,Train
392_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,577.0,1066.0,1.0,0.24371596037138857,0.26465065615436484,0.2555008039836091,0.23613257949063748,0.520151460137974,517.0,517.0,8.0,1.0,Train
393_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24843036684414274,0.24522061614200977,0.26713583968596494,0.23921317732788255,0.5123564558279747,0.0,0.0,0.0,0.0,Train
394_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25487052628226226,0.25765216745055153,0.2213421949484547,0.26613511131873147,0.4789943623990062,307.0,307.0,15.0,1.0,Train
395_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26108515128892823,0.23050478797430438,0.24730647643800518,0.26110358429876224,0.4778112644123096,2534.0,2534.0,0.0,1.0,Train
396_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26822402691946806,0.2185804726005975,0.25741741353091535,0.2557780869490191,0.47599788613151284,839.0,838.0,82.0,2.0,Train
397_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189642129899981,0.3017902246901579,0.31202057959966756,0.19654706581019352,0.6138108042898255,0.0,0.0,0.0,0.0,Train
398_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20059955033724705,0.2987981236295001,0.30181252949177007,0.19878979654148277,0.6006106531212702,0.0,0.0,0.0,0.0,Train
399_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455954897815363,0.15264270613107822,0.21113460183227625,0.29062720225510924,0.3637773079633545,0.0,0.0,0.0,0.0,Train
400_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,227.0,420.0,1.0,0.2711481007255655,0.22557974107269882,0.22276283966424812,0.2804950917626974,0.44834258073694694,1334.0,1335.0,12.0,3.0,Train
401_p,0.0,0.0,0.0,100.0,81.0,150.0,1.0,0.0,0.0,0.0,0.0,0.2587435276045184,0.25387019453604015,0.24338855561294082,0.2439977222465006,0.49725875014898097,16792.0,16845.0,87.0,2.0,Train
402_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3340291341752524,0.17515792194108554,0.17795603532680274,0.3128569085568594,0.3531139572678883,12124.0,12041.0,208.0,13.0,Train
403_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3040632400666608,0.1947307253749671,0.1986996754670643,0.3025063590913078,0.3934304008420314,1356.0,1355.0,84.0,2.0,Train
404_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24266109369557645,0.2585858585858586,0.2539881574364333,0.24476489028213166,0.5125740160222919,3325.0,3334.0,164.0,6.0,Train
405_p,1461.0,1536.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2052629243096167,0.2964423369077247,0.2916594120518782,0.2066353267307804,0.5881017489596029,522.0,522.0,1.0,1.0,Train
406_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809172331300872,0.22166467310441404,0.22466960352422907,0.2727484902412697,0.4463342766286431,1139.0,1139.0,12.0,3.0,Train
407_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096178419843784,0.29078687325633473,0.2889790082216771,0.21061627653760975,0.5797658814780118,0.0,0.0,0.0,0.0,Train
408_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19948778293071226,0.2967744168339448,0.3081781684778847,0.1955596317574583,0.6049525853118295,1427.0,1415.0,140.0,4.0,Train
409_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24211340966045894,0.27894206672890764,0.24105695051840204,0.23788757309223135,0.5199990172473097,0.0,0.0,0.0,0.0,Train
410_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35470806614917316,0.1466419169760378,0.10951738103273709,0.389132635842052,0.2561592980087749,0.0,0.0,0.0,0.0,Train
411_p,0.0,0.0,0.0,90.566,53.0,71.3,1.0,0.0,0.0,0.0,0.0,0.2725709797102022,0.21981355320946364,0.2320704288671406,0.27554503821319354,0.45188398207660424,29224.0,29213.0,716.0,36.0,Train
412_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619741545229585,0.1508416582653591,0.1572419271072007,0.3299422601044817,0.3080835853725598,0.0,0.0,0.0,0.0,Train
413_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875307023492005,0.24998869852176664,0.2586983710802706,0.24255986016304265,0.5086870696020372,3230.0,3230.0,4.0,4.0,Train
414_p,0.0,0.0,0.0,100.0,398.0,736.0,1.0,0.0,0.0,0.0,0.0,0.22096738938099153,0.27489513182684,0.2565028676110874,0.24763461118108104,0.5313979994379274,1129.0,1129.0,0.0,2.0,Train
415_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23144669487569916,0.2720921869141716,0.25745460666763587,0.23900651154249336,0.5295467935818075,0.0,0.0,0.0,0.0,Train
416_p,0.0,0.0,0.0,100.0,450.0,832.0,1.0,0.0,0.0,0.0,0.0,0.23789751295654574,0.2637922046060903,0.24676623018185165,0.2515440522555123,0.5105584347879419,2665.0,2665.0,184.0,3.0,Train
417_p,0.0,0.0,0.0,98.6875,274.5,487.5,2.0,0.0,0.0,0.0,0.0,0.2591615581768312,0.23314198354291882,0.2703652632683344,0.23733119501191566,0.5035072468112531,553.0,554.0,12.0,1.0,Train
418_p,0.0,0.0,0.0,100.0,450.0,832.0,1.0,0.0,0.0,0.0,0.0,0.23505813330475783,0.2697438919845692,0.2484997856836691,0.24669818902700386,0.5182436776682383,2666.0,2666.0,147.0,3.0,Train
419_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274276342519646,0.22737362626472832,0.22178454281495574,0.2765654884006699,0.4491581690796841,0.0,0.0,0.0,0.0,Train
420_p,0.0,0.0,0.0,98.925,93.0,167.0,1.0,0.0,0.0,0.0,0.0,0.26344086021505375,0.25670832122445025,0.24106364428945073,0.23878717427104523,0.497771965513901,0.0,0.0,0.0,0.0,Train
421_p,0.0,0.0,0.0,100.0,59.0,110.0,1.0,0.0,0.0,0.0,0.0,0.2812705727452271,0.20523370638578012,0.18745885450954575,0.326036866359447,0.3926925608953259,0.0,0.0,0.0,0.0,Train
422_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326355961605181,0.17573588935979156,0.16478343390091088,0.33312471513411657,0.34051932326070244,864.0,864.0,17.0,1.0,Train
423_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328977659184848,0.16608242208618915,0.1712141823191894,0.33372573640977343,0.33729660440537856,409.0,412.0,21.0,2.0,Train
424_p,0.0,0.0,0.0,100.0,450.0,832.0,1.0,0.0,0.0,0.0,0.0,0.260611301176736,0.22628670250761307,0.265592691454566,0.247509304861085,0.49187939396217906,0.0,0.0,0.0,0.0,Train
425_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36786230181520735,0.14366765867836195,0.12201743852138046,0.3664526009850502,0.2656850971997424,0.0,0.0,0.0,0.0,Train
426_p,1531.0,1552.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15915484255517112,0.34045081848050474,0.33744693687669003,0.1629474020876341,0.6778977553571948,0.0,0.0,0.0,0.0,Train
427_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25107964823857876,0.2492183660451936,0.2485909675530413,0.2511110181631864,0.49780933359823487,14941.0,14942.0,538.0,16.0,Train
428_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24607410412630018,0.2591475996950217,0.24520673470387028,0.2495715614748078,0.504354334398892,23101.0,23103.0,771.0,14.0,Train
429_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109850460085442,0.2914878525135467,0.28752344152331843,0.21000365995459067,0.5790112940368651,0.0,0.0,0.0,0.0,Train
430_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22657322447800016,0.2873347301495557,0.2494761939166245,0.23661585145581968,0.5368109240661803,0.0,0.0,0.0,0.0,Train
431_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15975950700544406,0.3407832909370167,0.3419251769789341,0.15753202507860517,0.6827084679159507,24147.0,24146.0,56.0,21.0,Train
432_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1482889733840304,0.35023917576352265,0.35036183000122656,0.1511100208512204,0.7006010057647492,0.0,0.0,0.0,0.0,Train
433_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36737353394147615,0.1392607510958417,0.1455988626939936,0.34776685226868853,0.2848596137898353,0.0,0.0,0.0,0.0,Train
434_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792729908586923,0.22596883095963596,0.21795508543968214,0.2768030927419896,0.4439239163993181,2423.0,2424.0,116.0,3.0,Train
435_p,0.0,0.0,0.0,100.0,437.0,808.0,1.0,0.0,0.0,0.0,0.0,0.2580385468190346,0.2305850247313662,0.26001023366877024,0.25136619478082894,0.4905952584001364,151.0,151.0,13.0,1.0,Train
436_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23288229540267363,0.27604336485164654,0.27946690577111183,0.211607433974568,0.5555102706227584,0.0,0.0,0.0,0.0,Train
437_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000956480153036,0.2755198469631755,0.2825863223338116,0.22188426590148255,0.5581061692969871,854.0,855.0,23.0,1.0,Train
438_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518954525443903,0.24385710325936313,0.26461332768094437,0.23963411651530223,0.5084704309403075,0.0,0.0,0.0,0.0,Train
439_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356425525917051,0.1766306071390817,0.17903379259311464,0.3086930476760985,0.3556643997321963,2428.0,2428.0,21.0,3.0,Train
440_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412664946017667,0.25667632741681234,0.25800481825782634,0.2440523597235946,0.5146811456746387,0.0,0.0,0.0,0.0,Train
441_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,260.0,444.0,2.0,0.23569419700382085,0.2605465729940502,0.27202034802290276,0.23173888197922618,0.532566921016953,1643.0,1643.0,0.0,2.0,Train
442_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.97149999999999,452.5,800.5,2.0,0.25980322113127435,0.24531017167119148,0.23481802037192023,0.2600685868256139,0.48012819204311175,0.0,0.0,0.0,0.0,Train
443_p,0.0,0.0,0.0,100.0,398.0,736.0,1.0,0.0,0.0,0.0,0.0,0.2432479971856661,0.2555766985944321,0.2750744892357058,0.226100814984196,0.5306511878301379,1221.0,1221.0,0.0,1.0,Train
444_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2175231606497445,0.282428371622838,0.2872336005982302,0.21281486712918726,0.5696619722210683,1230.0,1231.0,22.0,4.0,Train
445_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30135508765533375,0.19498374502476226,0.1913833439674293,0.3122778233524747,0.3863670889921915,12001.0,11997.0,59.0,3.0,Train
446_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403779291367375,0.160505227668528,0.17687306712611478,0.32224377606861976,0.33737829479464276,288.0,288.0,0.0,1.0,Train
447_p,0.0,0.0,0.0,97.8475,350.0,611.0,2.0,0.0,0.0,0.0,0.0,0.2497397481170011,0.25795350166357084,0.2563777020269029,0.23592904819252516,0.5143312036904737,1249.0,1249.0,2.0,2.0,Train
448_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17356366508292695,0.32114605924607303,0.32914415374393563,0.1761461219270644,0.6502902129900087,0.0,0.0,0.0,0.0,Train
449_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23363997764160752,0.2660178553704545,0.26764249557272485,0.2326996714152131,0.5336603509431794,25764.0,25765.0,223.0,20.0,Train
450_p,0.0,0.0,0.0,98.0,100.0,174.0,1.0,99.351,154.0,279.0,1.0,0.24717619850961378,0.2749840794574726,0.25154457193292146,0.22629515009999218,0.5265286513903941,0.0,0.0,0.0,0.0,Train
451_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39132829894185966,0.1334955356118163,0.15872105033626369,0.31645511511006036,0.29221658594808,3173.0,3172.0,85.0,4.0,Train
452_p,0.0,0.0,0.0,100.0,550.0,1016.0,1.0,0.0,0.0,0.0,0.0,0.24120030761949834,0.2734411973497397,0.23655643634642687,0.24880205868433508,0.5099976336961666,1001.0,1002.0,3.0,1.0,Train
453_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552016740262308,0.3459634595286741,0.34395684062856013,0.154878025816535,0.6899203001572343,6660.0,6670.0,18.0,1.0,Train
