id,rRNA-length,rRNA-bitscore,rRNA-count,OriT-identity,OriT-length,OriT-bitscore,OriT-count,IF-identity,IF-length,IF-bitscore,IF-count,Cir-alignment_a_mean,Cir-alignment_b_mean,Cir-mismatches mean,Cir-count,type
1167_c,1484.0,1574.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,1153.0,20.0,4.0,Train
1168_c,1546.8333333333333,1613.55,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32930.0,32899.0,1033.0,34.0,Train
1169_c,1459.0,1516.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48460.0,48461.0,802.0,30.0,Train
1170_c,1522.75,1590.975,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36001.0,36003.0,1227.0,18.0,Train
1171_c,1534.2,1596.64,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74288.0,74388.0,4297.0,204.0,Train
1172_c,1503.0,1509.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6296.0,6289.0,149.0,7.0,Train
1173_c,1541.8333333333333,1574.9333333333332,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107755.0,107734.0,615.0,121.0,Train
1174_c,1540.0,1550.675,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92534.0,92289.0,3325.0,140.0,Train
1175_c,1485.0,1583.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.0,2213.0,109.0,4.0,Train
1176_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330919.0,330946.0,814.0,312.0,Train
1179_c,1492.0,1551.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703.0,3702.0,209.0,4.0,Train
1181_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428497.0,428490.0,1033.0,403.0,Train
1182_c,1496.0,1546.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1183_c,1549.2,1639.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,1.0,Train
1184_c,1541.0,1526.8666666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.0,1481.0,10.0,4.0,Train
1186_c,1532.0,1430.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24360.0,24344.0,1285.0,53.0,Train
1187_c,1532.0,1430.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5009.0,5014.0,153.0,7.0,Train
1189_c,1556.0,1579.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107408.0,107393.0,6831.0,124.0,Train
1190_c,1541.0,1578.8857142857144,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92299.0,92295.0,1492.0,65.0,Train
1191_c,1512.0,1612.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1192_c,1545.0,1614.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18252.0,18265.0,689.0,49.0,Train
1193_c,1171.75,1169.9750000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256388.0,256390.0,653.0,229.0,Train
1195_c,1463.0,1542.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1196_c,1529.6666666666667,1554.5333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17112.0,17107.0,236.0,10.0,Train
1197_c,1530.0,1557.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.0,1604.0,79.0,5.0,Train
1198_c,1538.857142857143,1566.814285714286,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25327.0,25311.0,622.0,19.0,Train
1200_c,1544.0,1585.84,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249588.0,249595.0,356.0,250.0,Train
1201_c,1577.0,1605.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166349.0,166341.0,378.0,121.0,Train
1202_c,1545.25,1615.925,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17133.0,16899.0,1020.0,53.0,Train
1203_c,1541.0,1577.6142857142859,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56150.0,56125.0,2169.0,49.0,Train
1204_c,1549.8,1638.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,401.0,17.0,2.0,Train
1206_c,1552.0,1558.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,1059.0,1.0,1.0,Train
1209_c,1586.0,1477.1090909090906,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.0,4385.0,339.0,4.0,Train
1210_c,1537.0,1566.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85141.0,85137.0,965.0,60.0,Train
1211_c,1515.0,1444.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50899.0,50762.0,4275.0,80.0,Train
1212_c,1541.0,1528.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11152.0,11153.0,15.0,6.0,Train
1213_c,1533.75,1577.6749999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886.0,3885.0,121.0,19.0,Train
1214_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,919.0,37.0,4.0,Train
1217_c,1463.0,1542.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13989.0,13990.0,443.0,8.0,Train
1219_c,1541.0,1577.9142857142856,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48499.0,48501.0,661.0,37.0,Train
1221_c,1482.0,1571.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1222_c,1535.0,1606.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29358.0,29420.0,626.0,11.0,Train
1223_c,1549.3333333333333,1638.6499999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,0.0,2.0,Train
1224_c,1484.0,1574.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4648.0,4656.0,118.0,23.0,Train
1226_c,1560.0,1629.1,4.0,100.0,322.0,595.0,1.0,0.0,0.0,0.0,0.0,19736.0,19845.0,297.0,33.0,Train
1227_c,1539.0,1561.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8797.0,8776.0,221.0,11.0,Train
1228_c,1530.0,1556.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13943.0,13959.0,256.0,12.0,Train
1229_c,1530.0,1556.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10047.0,10038.0,568.0,6.0,Train
1230_c,1551.0,1657.1785714285713,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15632.0,15628.0,23.0,11.0,Train
1231_c,1464.0,1538.8666666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18246.0,18247.0,514.0,20.0,Train
1232_c,1542.0,1572.1142857142859,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12404.0,12401.0,314.0,28.0,Train
1233_c,1551.0,1631.8999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17668.0,17657.0,263.0,26.0,Train
1234_c,1451.857142857143,1462.6142857142859,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41244.0,41267.0,645.0,30.0,Train
1235_c,1486.0,1558.5999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79312.0,79329.0,1474.0,158.0,Train
1236_c,1546.0,1527.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1237_c,1511.0,1626.3888888888887,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6671.0,6656.0,435.0,29.0,Train
1238_c,1512.0,1615.3666666666668,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33313.0,33334.0,567.0,53.0,Train
1239_c,1536.0,1606.9714285714285,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22733.0,22730.0,247.0,17.0,Train
1240_c,1526.0,1555.0999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16452.0,16433.0,120.0,7.0,Train
1241_c,1551.0,1631.525,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18587.0,18585.0,68.0,14.0,Train
1242_c,1549.0,1642.0857142857142,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119046.0,119033.0,2301.0,88.0,Train
1243_c,1531.75,1481.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71425.0,71195.0,2118.0,103.0,Train
1244_c,1551.0,1656.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0,2.0,1.0,Train
1245_c,1515.0,1444.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47527.0,47419.0,3727.0,75.0,Train
1246_c,1484.0,1574.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4648.0,4656.0,118.0,23.0,Train
1247_c,1484.0,1574.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,1.0,1.0,Train
1248_c,1521.0,1520.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37946.0,37976.0,659.0,65.0,Train
1249_c,1526.3333333333333,1572.6333333333332,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30078.0,30097.0,595.0,20.0,Train
1250_c,1549.0,1643.0333333333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,0.0,2.0,Train
1251_c,1532.0,1554.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,1448.0,0.0,1.0,Train
1252_c,1539.0,1572.5375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5887.0,5873.0,450.0,14.0,Train
1253_c,1491.0,1541.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22846.0,22848.0,104.0,18.0,Train
1254_c,1547.0,1612.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42754.0,42744.0,1797.0,40.0,Train
1255_c,1540.857142857143,1577.142857142857,7.0,95.556,45.0,73.1,1.0,0.0,0.0,0.0,0.0,33727.0,33727.0,306.0,31.0,Train
1256_c,1529.4,1561.8600000000001,5.0,100.0,280.0,518.0,1.0,0.0,0.0,0.0,0.0,14744.0,14658.0,86.0,2.0,Train
1257_c,1540.5,1566.525,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29054.0,28845.0,637.0,7.0,Train
1258_c,1485.0,1580.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.0,3865.0,221.0,4.0,Train
1259_c,1541.0,1580.9571428571428,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9732.0,9718.0,774.0,13.0,Train
1261_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374360.0,374387.0,918.0,346.0,Train
1262_c,1568.0,1609.5666666666668,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97111.0,97189.0,3627.0,56.0,Train
1263_c,1498.0,1562.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1265_c,1484.0,1559.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7591.0,7591.0,20.0,1.0,Train
1266_c,1540.0,1564.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86758.0,86884.0,2565.0,272.0,Train
1267_c,1535.0,1552.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17592.0,17590.0,167.0,17.0,Train
1268_c,1542.0,1575.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114956.0,114983.0,393.0,142.0,Train
1269_c,1528.0,1587.0142857142857,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154741.0,154706.0,2770.0,174.0,Train
1270_c,1536.0,1582.55,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38823.0,38828.0,176.0,25.0,Train
1271_c,1559.5,1645.6499999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78642.0,78639.0,510.0,77.0,Train
1273_c,1522.0,1515.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350731.0,350724.0,1284.0,301.0,Train
1274_c,1528.0,1586.4857142857145,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177.0,33233.0,1280.0,65.0,Train
1275_c,1520.0,1561.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1276_c,1545.0,1614.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39894.0,39803.0,1350.0,59.0,Train
1277_c,1546.0,1583.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51268.0,51200.0,601.0,83.0,Train
1278_c,1488.0,1572.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18354.0,18337.0,707.0,23.0,Train
1279_c,1463.0,1542.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1280_c,1539.0,1572.875,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22477.0,22496.0,212.0,16.0,Train
1281_c,1512.5,1493.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9520.0,9478.0,94.0,7.0,Train
1282_c,1480.0,1591.0999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8971.0,8969.0,84.0,6.0,Train
1283_c,1539.0,1576.2125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10519.0,10531.0,550.0,24.0,Train
1284_c,1539.0,1571.625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16457.0,16458.0,269.0,21.0,Train
1286_c,1551.0,1560.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1287_c,1552.0,1559.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,448.0,10.0,5.0,Train
1289_c,1543.0,1575.275,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99777.0,99596.0,2337.0,102.0,Train
1290_c,1552.0,1557.9545454545457,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19973.0,19975.0,312.0,17.0,Train
1291_c,1545.0,1549.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,1166.0,73.0,5.0,Train
1292_c,1516.0,1456.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6262.0,6239.0,362.0,5.0,Train
1293_c,1570.5,1620.075,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45464.0,45390.0,437.0,40.0,Train
1294_c,1539.0,1571.6625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13685.0,13687.0,613.0,27.0,Train
1295_c,1511.0,1616.6714285714284,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20740.0,20646.0,771.0,54.0,Train
1296_c,1539.0,1573.725,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42859.0,42848.0,615.0,20.0,Train
1297_c,1551.0,1632.1000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19202.0,19150.0,277.0,34.0,Train
1298_c,1544.5,1614.4249999999997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47096.0,47335.0,1917.0,72.0,Train
1300_c,1539.0,1570.7999999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,444.0,6.0,4.0,Train
1301_c,1504.2222222222222,1583.7333333333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22488.0,22423.0,139.0,15.0,Train
1303_c,1539.2857142857142,1460.1000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34618.0,34591.0,202.0,16.0,Train
1304_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14422.0,14407.0,531.0,23.0,Train
1305_c,1550.0,1643.1000000000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10451.0,10408.0,710.0,17.0,Train
1306_c,1540.25,1571.3999999999999,8.0,0.0,0.0,0.0,0.0,99.866,747.0,1375.0,1.0,4560.0,4561.0,36.0,6.0,Train
1308_c,1519.0,1553.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19313.0,19310.0,946.0,18.0,Train
1309_c,1541.0,1568.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91289.0,91386.0,924.0,73.0,Train
1310_c,1539.0,1570.1125000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5781.0,5754.0,463.0,22.0,Train
1311_c,1534.0,1583.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35885.0,35819.0,1143.0,62.0,Train
1312_c,1528.6666666666667,1549.0333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7563.0,7560.0,204.0,3.0,Train
1313_c,1528.0,1549.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5174.0,5173.0,140.0,6.0,Train
1314_c,1530.0,1572.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14963.0,14989.0,414.0,13.0,Train
1315_c,1522.0,1587.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8440.0,8442.0,612.0,13.0,Train
1316_c,1546.0,1583.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84377.0,84327.0,2882.0,220.0,Train
1317_c,1516.0,1581.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29687.0,29735.0,1044.0,13.0,Train
1318_c,1502.0,1618.3833333333332,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61687.0,61590.0,1462.0,41.0,Train
1319_c,1540.0,1603.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33789.0,33732.0,1511.0,13.0,Train
1320_c,1519.0,1558.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29924.0,29908.0,1057.0,23.0,Train
1321_c,1546.0,1527.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1322_c,1546.0,1619.5166666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155252.0,155340.0,1413.0,149.0,Train
1323_c,1528.0,1475.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33133.0,33205.0,601.0,38.0,Train
1324_c,1546.0,1583.9,2.0,95.42,80.5,115.25,2.0,0.0,0.0,0.0,0.0,995463.0,995008.0,21124.0,964.0,Train
1325_c,1548.8,1640.1799999999998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1326_c,1556.0,1605.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,1264.0,16.0,8.0,Train
1328_c,1539.0,1497.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,201.0,8.0,1.0,Train
1329_c,1514.0,1544.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.0,1751.0,79.0,4.0,Train
1330_c,1576.0,1623.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12847.0,12767.0,212.0,14.0,Train
1331_c,1536.0,1606.4666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10940.0,10965.0,649.0,27.0,Train
1333_c,1540.0,1551.175,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83594.0,83532.0,1469.0,105.0,Train
1334_c,1530.0,1545.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433.0,3432.0,14.0,3.0,Train
1335_c,1541.0,1577.9142857142856,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50577.0,50576.0,779.0,35.0,Train
1336_c,1527.0,1539.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1338_c,1551.0,1631.9399999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7930.0,7933.0,86.0,16.0,Train
1339_c,1551.0,1621.2666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19392.0,19380.0,148.0,22.0,Train
1341_c,1532.0,1572.175,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.0,3331.0,48.0,4.0,Train
1342_c,1515.0,1444.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49973.0,49874.0,4232.0,76.0,Train
1343_c,1484.0,1597.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1469.0,11.0,2.0,Train
1344_c,1538.0,1495.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1345_c,1463.0,1542.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1346_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338013.0,338053.0,835.0,316.0,Train
1347_c,1541.0,1577.8285714285716,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43669.0,43597.0,1225.0,28.0,Train
1349_c,1548.0,1610.2999999999997,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,1169.0,0.0,6.0,Train
1350_c,1513.0,1555.5999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6647.0,6647.0,42.0,8.0,Train
1352_c,1532.0,1554.9666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20911.0,21016.0,637.0,11.0,Train
1353_c,1532.0,1555.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7271.0,7266.0,148.0,11.0,Train
1354_c,1538.875,1569.625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55159.0,55161.0,2519.0,26.0,Train
1355_c,1538.0,1599.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15120.0,15215.0,1152.0,37.0,Train
1356_c,1519.0,1582.3666666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7701.0,7701.0,142.0,6.0,Train
1357_c,1550.5,1647.7714285714287,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.0,1905.0,58.0,4.0,Train
1358_c,1508.7777777777778,1615.2888888888892,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7919.0,7894.0,283.0,31.0,Train
1360_c,1542.3333333333333,1529.7333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6472.0,6473.0,22.0,5.0,Train
1361_c,1530.0,1556.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,728.0,45.0,3.0,Train
1362_c,1537.8333333333333,1609.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,4529.0,132.0,8.0,Train
1363_c,1549.0,1643.0333333333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10697.0,10698.0,9.0,7.0,Train
1364_c,1540.857142857143,1577.6999999999996,7.0,0.0,0.0,0.0,0.0,98.701,154.0,274.0,1.0,333077.0,333054.0,1105.0,324.0,Train
1365_c,1525.0,1590.8833333333332,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22857.0,22884.0,1700.0,29.0,Train
1366_c,1549.25,1643.9375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14753.0,14732.0,303.0,20.0,Train
1367_c,1542.7142857142858,1572.542857142857,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18519.0,18536.0,193.0,25.0,Train
1368_c,1541.142857142857,1580.7714285714285,7.0,100.0,57.0,106.0,1.0,0.0,0.0,0.0,0.0,39163.0,39167.0,1016.0,37.0,Train
1370_c,1486.0,1566.8999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22290.0,22283.0,533.0,34.0,Train
1371_c,1541.0,1577.042857142857,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48211.0,48212.0,664.0,33.0,Train
1372_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386874.0,386895.0,1007.0,364.0,Train
1373_c,1743.0,1496.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4536.0,4536.0,32.0,5.0,Train
1374_c,1516.0,1517.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19483.0,19414.0,532.0,7.0,Train
1375_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422261.0,422302.0,1072.0,385.0,Train
1376_c,1527.0,1538.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63659.0,63662.0,194.0,69.0,Train
1377_c,1518.0,1557.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
1378_c,1486.0,1577.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087.0,4087.0,17.0,5.0,Train
1379_c,1540.875,1569.1000000000001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15036.0,15027.0,1184.0,18.0,Train
1380_c,1502.3333333333333,1563.8333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,1.0,1.0,Train
1381_c,1545.0,1619.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56296.0,56568.0,2141.0,92.0,Train
1382_c,1541.0,1576.8999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84679.0,84695.0,2108.0,57.0,Train
1383_c,1542.6666666666667,1576.7333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603.0,3602.0,14.0,5.0,Train
1384_c,1531.0,1569.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11168.0,11155.0,146.0,12.0,Train
