id,rRNA-length,rRNA-bitscore,rRNA-count,OriT-identity,OriT-length,OriT-bitscore,OriT-count,IF-identity,IF-length,IF-bitscore,IF-count,gcc-1,gcc-2,gcc-3,gcc-4,gcc-5,Cir-alignment_a_mean,Cir-alignment_b_mean,Cir-mismatches mean,Cir-count,type
510_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607115488755607,0.3379703895944662,0.33905685374966366,0.16226120778030945,0.6770272433441298,341270.0,341313.0,829.0,317.0,Train
511_c,1511.0,1625.9444444444443,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35605261378070713,0.14186013332155098,0.13890278032156925,0.36318447257617265,0.2807629136431202,855.0,859.0,38.0,6.0,Train
512_c,1541.0,1575.8285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24751436623177114,0.2519913108928183,0.25317922921301567,0.24731509366239487,0.505170540105834,100454.0,100526.0,3522.0,68.0,Train
513_c,1517.0,1485.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15671824053424324,0.342065503981688,0.3439939530397919,0.15722230244427687,0.68605945702148,17292.0,17292.0,7.0,15.0,Train
514_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16201292138798987,0.338881299054883,0.3381857942659819,0.16091998529114523,0.6770670933208649,329388.0,329408.0,814.0,304.0,Train
515_c,1548.0,1620.42,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30962625661355675,0.1902055402292599,0.19148468998748044,0.3086835131697029,0.3816902302167403,24688.0,24767.0,184.0,24.0,Train
516_c,1541.0,1567.9428571428573,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20127057712610358,0.29747689818244144,0.2988193196132394,0.20243320507821563,0.5962962177956808,9868.0,9864.0,202.0,11.0,Train
517_c,1517.0,1555.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16277333623837073,0.33730086977026474,0.33747755074320634,0.16244824324815815,0.674778420513471,63545.0,63507.0,1145.0,25.0,Train
518_c,1512.0,1580.4000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478355009724666,0.2522968665609659,0.2535045995302402,0.24636303293632736,0.505801466091206,23769.0,23708.0,1228.0,10.0,Train
519_c,1577.0,1611.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052949078911474,0.19473854880302244,0.19143405685579135,0.30853248645003883,0.3861726056588138,91935.0,91957.0,594.0,55.0,Train
520_c,1541.0,1580.542857142857,7.0,100.0,57.0,106.0,1.0,0.0,0.0,0.0,0.0,0.2388330009697856,0.26085263582936563,0.26096144995636267,0.23935291324448607,0.5218140857857283,22359.0,22446.0,704.0,25.0,Train
521_c,1512.0,1559.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504923944197126,0.15103870774855216,0.1519070122591688,0.34656188557256645,0.30294572000772096,1846.0,1847.0,1.0,10.0,Train
522_c,1551.0,1655.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32246680369469294,0.17791508712327841,0.17573748468408748,0.32388062449794114,0.35365257180736587,0.0,0.0,0.0,0.0,Train
523_c,1538.75,1569.925,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131615708562388,0.2867142111441972,0.2865633160687121,0.21356090193085192,0.5732775272129094,42350.0,42357.0,730.0,48.0,Train
524_c,1549.0,1641.94,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2803136389957689,0.21934367632704155,0.2199239589496763,0.28041872572751325,0.43926763527671786,0.0,0.0,0.0,0.0,Train
525_c,1541.0,1518.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23766015587433784,0.26833636209167194,0.25913311405355494,0.23487036798043523,0.5274694761452269,32755.0,32731.0,473.0,9.0,Train
526_c,1523.0,1585.4428571428573,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13639134636647413,0.3651323354391112,0.36309732176041576,0.1353789964339989,0.728229657199527,21990.0,21897.0,2106.0,65.0,Train
527_c,1541.1666666666667,1574.5166666666667,6.0,100.0,57.0,106.0,1.0,0.0,0.0,0.0,0.0,0.23931481012337283,0.25951415706067726,0.26097676939946773,0.24019426341648223,0.5204909264601449,44813.0,44821.0,239.0,50.0,Train
528_c,1541.0,1578.8714285714284,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24371262906297791,0.2569148623769957,0.2552663589318885,0.2441061496281379,0.5121812213088841,534335.0,534428.0,1526.0,492.0,Train
529_c,1513.0,1513.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344919325017731,0.16581855608324533,0.16869736460366766,0.3309921468113139,0.334515920686913,13118.0,13109.0,763.0,5.0,Train
530_c,1505.0,1489.1999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35204091601860177,0.14162457501270076,0.14026168470827308,0.3660728242604244,0.2818862597209738,12585.0,12615.0,619.0,11.0,Train
531_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16201968480070156,0.3388861120802214,0.33817155386344705,0.16092264925562996,0.6770576659436685,331460.0,331468.0,836.0,310.0,Train
532_c,1524.0,1521.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30825033522383827,0.1927275028009995,0.189737778653967,0.30928438332119523,0.3824652814549665,18566.0,18557.0,147.0,14.0,Train
533_c,1548.0,1589.65,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272972850670957,0.17267951625310962,0.16796416978225892,0.33205902889753575,0.34064368603536854,3170.0,3169.0,108.0,7.0,Train
534_c,1504.0,1531.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30401268209476384,0.1962709695020353,0.1931380535508718,0.30657829485232907,0.3894090230529071,1557.0,1558.0,8.0,2.0,Train
535_c,1539.0,1570.1714285714286,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2298968595460962,0.2696146285278658,0.2699462223707694,0.23054228955526865,0.5395608508986351,49136.0,49130.0,251.0,12.0,Train
536_c,1505.0,1611.7363636363639,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456536801151202,0.15423921953794575,0.15502267634122882,0.34508442400570527,0.3092618958791746,282.0,282.0,31.0,1.0,Train
537_c,1543.0,1510.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24680436947152432,0.25067698100819924,0.2535133481708176,0.24900530134945884,0.5041903291790168,19924.0,19943.0,296.0,15.0,Train
538_c,1548.0,1610.2999999999997,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246900595329756,0.1772948572302978,0.1767137642525159,0.3213013189842107,0.3540086214828137,10102.0,10102.0,29.0,7.0,Train
539_c,1545.0,1574.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23841026858474307,0.25871308945711174,0.26232429761764964,0.24055234434049552,0.5210373870747613,105520.0,105545.0,2529.0,59.0,Train
540_c,1541.0,1580.3857142857144,7.0,100.0,57.0,106.0,1.0,0.0,0.0,0.0,0.0,0.23901091776396527,0.26110806704560613,0.2608920893877791,0.23898892580264952,0.5220001564333852,41717.0,41719.0,853.0,38.0,Train
541_c,1484.0,1557.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22405627570049744,0.2751863858033604,0.27444206279157735,0.22631446223679233,0.5496284485949378,72.0,72.0,0.0,1.0,Train
542_c,1541.0,1577.6285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24683332425812105,0.2535927520440359,0.2527435480646504,0.24683037563319263,0.5063363001086862,49307.0,49245.0,2863.0,45.0,Train
543_c,1546.0,1580.6,2.0,100.0,30.0,56.5,1.0,0.0,0.0,0.0,0.0,0.17590980073294124,0.32463080245963233,0.323758383447181,0.17570101336024543,0.6483891859068134,13377.0,13361.0,65.0,12.0,Train
544_c,1557.0,1624.6999999999998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2818075039206315,0.21776242004770174,0.21881676197391195,0.28161331405775486,0.4365791820216137,13959.0,13959.0,10.0,11.0,Train
545_c,1502.0,1619.4416666666666,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3558305410631678,0.14421526723338654,0.14701140565506474,0.35294278604838086,0.2912266728884513,65630.0,65651.0,1326.0,37.0,Train
546_c,1536.0,1616.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18775633974668524,0.31161581171061326,0.3118532387631616,0.1887746097795399,0.6234690504737749,4512.0,4512.0,319.0,4.0,Train
547_c,1501.9,1620.9600000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297796620721131,0.16504348508802297,0.1477497711050284,0.35742708173483556,0.31279325619305137,103050.0,103214.0,871.0,48.0,Train
548_c,1535.6666666666667,1577.3833333333332,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30466836775392664,0.19600593486012396,0.19397804141638947,0.30534765596955993,0.38998397627651343,10871.0,10875.0,50.0,11.0,Train
549_c,1551.0,1557.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30540951961110147,0.19562368589175105,0.19397314010094419,0.3049936543962033,0.38959682599269524,0.0,0.0,0.0,0.0,Train
550_c,1539.0,1574.2749999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21253158459362678,0.28741486066071686,0.28762757371024833,0.21242598103540805,0.5750424343709652,43355.0,43472.0,687.0,22.0,Train
551_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16232896791271956,0.33848634743115913,0.33862463154721634,0.16056005310890495,0.6771109789783755,373498.0,373495.0,924.0,357.0,Train
552_c,1541.0,1579.0285714285712,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467908142361291,0.2535038974172453,0.2534915647475923,0.2462137235990332,0.5069954621648376,45202.0,45180.0,1478.0,26.0,Train
553_c,1565.0,1611.58,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705008094862009,0.22936322520741606,0.22996541357887484,0.2701705517275082,0.45932863878629093,12935.0,12939.0,23.0,10.0,Train
554_c,1541.0,1572.6000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24539189707693146,0.25367098310973085,0.25462141137573774,0.24631570843759995,0.5082923944854686,31636.0,31635.0,459.0,30.0,Train
555_c,1503.0,1530.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3031985306234962,0.19622648293467806,0.1926447278926852,0.3079302585491405,0.38887121082736326,13832.0,13852.0,374.0,16.0,Train
556_c,1562.0,1603.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23050443445612778,0.2682357113425409,0.27054310685576666,0.23071674734556466,0.5387788181983075,317664.0,317715.0,3010.0,317.0,Train
557_c,1546.0,1617.8999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240837034682753,0.1750671449066227,0.17491263919683903,0.32593651242826294,0.34997978410346176,1960.0,1961.0,177.0,1.0,Train
558_c,1528.0,1512.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28388977049608655,0.21569736837049533,0.21620840169524738,0.28420445943817074,0.4319057700657427,6800.0,6778.0,355.0,16.0,Train
559_c,1519.0,1553.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765273065189808,0.12539876896035043,0.13064276705551725,0.3674311574651515,0.25604153601586765,408387.0,408437.0,19164.0,378.0,Train
560_c,1557.6363636363637,1618.8363636363633,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23854513525924592,0.2624765491412313,0.25865778014690105,0.24032053545262178,0.5211343292881323,198418.0,198379.0,4035.0,167.0,Train
561_c,1540.0,1561.1999999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24192908548197223,0.25862086421718916,0.25805250615989683,0.24139754414094175,0.516673370377086,103536.0,103579.0,2881.0,347.0,Train
562_c,1511.0,1525.0999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22045113188401824,0.27980507787087255,0.27778730873894875,0.22195648150616049,0.5575923866098214,2869.0,2869.0,153.0,5.0,Train
563_c,1539.0,1574.6125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21426687575413844,0.28574948368349457,0.2856247542694969,0.2143588862928701,0.5713742379529915,54224.0,54297.0,476.0,36.0,Train
564_c,1534.0,1549.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19480773827290954,0.3057048948601738,0.3050138551040877,0.19447351176282898,0.6107187499642615,1206.0,1207.0,100.0,1.0,Train
565_c,1544.0,1577.9333333333332,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001176140959623,0.197843372216163,0.19965713037435476,0.3023818833135199,0.3975005025905177,393929.0,393695.0,2705.0,649.0,Train
566_c,1527.0,1595.0333333333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260458468574237,0.37359653334987963,0.37424682062249687,0.12611079917019982,0.7478433539723766,2438.0,2433.0,400.0,3.0,Train
567_c,1540.857142857143,1576.3857142857141,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24632414371722755,0.2544236331742524,0.2533760173318132,0.24587620577670688,0.5077996505060656,45764.0,45696.0,1478.0,29.0,Train
568_c,1534.0,1565.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17266537760892986,0.3279052495055181,0.3265634048016081,0.17286596808394394,0.6544686543071262,63352.0,63871.0,1593.0,27.0,Train
569_c,1516.0,1519.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30100703193422124,0.19994509527953022,0.1988016518384781,0.3002462209477705,0.3987467471180083,0.0,0.0,0.0,0.0,Train
570_c,1524.3333333333333,1572.3666666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22820257382398035,0.27001273983175744,0.2727115923469818,0.22907309399728046,0.5427243321787392,33670.0,33689.0,380.0,24.0,Train
571_c,1516.0,1584.3666666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13347257785982256,0.36688084320847975,0.36661049246709937,0.13303608646459836,0.7334913356755791,7776.0,7774.0,646.0,12.0,Train
572_c,1542.0,1576.4142857142856,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626150963409072,0.2379484036583465,0.23735536922204586,0.2620811307787005,0.4753037728803924,20405.0,20453.0,398.0,41.0,Train
573_c,1540.7142857142858,1580.2285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23930859308018732,0.26043107739382465,0.2607744376799,0.239485891846088,0.5212055150737247,8340.0,8349.0,380.0,17.0,Train
574_c,1558.5,1639.416666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30130915814479253,0.20015002611938099,0.17939629739142432,0.31914451834440216,0.3795463235108053,101292.0,101263.0,1237.0,92.0,Train
575_c,1486.0,1572.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17396757296816803,0.32540489711359744,0.3260543193188413,0.17457321059939318,0.6514592164324388,0.0,0.0,0.0,0.0,Train
576_c,1533.857142857143,1531.1571428571428,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24781988746142242,0.2499710319218597,0.25417323180198387,0.24803584881473403,0.5041442637238436,73651.0,73558.0,2990.0,63.0,Train
577_c,1554.0,1606.1999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27836641452697586,0.2220065501928927,0.219597198102542,0.2800298371775895,0.4416037482954347,116171.0,116103.0,3438.0,106.0,Train
578_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16067344415274318,0.3379595665495124,0.3391254241004806,0.16224156519726382,0.677084990649993,333683.0,333721.0,864.0,312.0,Train
579_c,1541.0,1577.9142857142856,7.0,100.0,157.0,291.0,1.0,100.0,796.0,1471.0,1.0,0.24615486146580887,0.25429936661730995,0.25374969259528685,0.24579607932159434,0.5080490592125968,50152.0,50159.0,694.0,35.0,Train
580_c,1537.0,1575.9333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492197238849682,0.3501508361382611,0.3524338206704125,0.1481956193063582,0.7025846568086735,51498.0,51452.0,1710.0,47.0,Train
581_c,1540.4285714285713,1580.1000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23866398376456024,0.2614171071672738,0.2614582996353065,0.23846060943285952,0.5228754068025803,29225.0,29049.0,1149.0,28.0,Train
582_c,1488.0,1585.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25206579337042284,0.24810740274575338,0.24794246980305884,0.25188433408076494,0.4960498725488122,4179.0,4176.0,19.0,3.0,Train
583_c,1519.0,1531.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653743565091709,0.13571573060147213,0.13568545677470906,0.3632244561146479,0.2714011873761812,22299.0,22172.0,934.0,17.0,Train
584_c,1540.0,1564.8999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098250437768834,0.29037824288403347,0.29000468276571256,0.2097888864587503,0.580382925649746,4702.0,4751.0,280.0,14.0,Train
585_c,1499.0,1576.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107396187605363,0.19387096792087863,0.19443512200317412,0.30095429131541096,0.38830608992405274,4761.0,4781.0,431.0,2.0,Train
586_c,1551.0,1631.2166666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342588506181347,0.16440799511912924,0.164966034640824,0.33636711962191207,0.3293740297599532,8201.0,8190.0,162.0,18.0,Train
587_c,1368.888888888889,1446.177777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29164518052306365,0.20731600128331804,0.20692795812834758,0.2941108600652707,0.4142439594116656,5508.0,5517.0,319.0,27.0,Train
588_c,1562.75,1617.85,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500700803706529,0.24994791495056357,0.2502500335828178,0.24973197109596576,0.5001979485333814,139626.0,139386.0,2237.0,78.0,Train
589_c,1511.0,1625.8333333333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355497237146661,0.14265580686435778,0.13952558383272717,0.36232137215625404,0.2821813906970849,3259.0,3268.0,186.0,19.0,Train
590_c,1549.125,1640.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263620560693415,0.23767961787428568,0.22853763389395207,0.27016218753834725,0.46621725176823775,0.0,0.0,0.0,0.0,Train
591_c,1541.0,1435.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896627700145667,0.11515375549911062,0.11200617803576526,0.3831772964505574,0.2271599335348759,0.0,0.0,0.0,0.0,Train
592_c,1485.3333333333333,1438.9333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21596200381480182,0.2836969415158618,0.2831220641683827,0.2172189905009537,0.5668190056842445,28663.0,28733.0,2352.0,58.0,Train
593_c,1515.0,1576.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797979969505248,0.32234101915340535,0.3190780964987902,0.17878288739727963,0.6414191156521956,11579.0,11588.0,896.0,10.0,Train
594_c,1540.2857142857142,1577.8857142857141,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592426664683795,0.25430284773960565,0.2534279319982348,0.24634495361532158,0.5077307797378405,25953.0,25944.0,704.0,20.0,Train
595_c,1573.0,1574.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31644714278830754,0.18396356102026876,0.1857974144650505,0.3137918817263732,0.3697609754853193,43287.0,43268.0,1160.0,36.0,Train
596_c,1530.0,1543.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16061978851479625,0.3434281164595112,0.33757531235657845,0.15837678266911412,0.6810034288160897,46542.0,46544.0,148.0,30.0,Train
597_c,1539.6666666666667,1518.7833333333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29883284616779665,0.20067374440284688,0.19961540459147487,0.3008780048378816,0.4002891489943218,85892.0,85829.0,2479.0,130.0,Train
598_c,1532.0,1560.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16561485591371347,0.3345255333391216,0.334831168794795,0.16502844195236988,0.6693567021339166,16652.0,16611.0,636.0,5.0,Train
599_c,1532.0,1560.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16414154513044318,0.33391607166139303,0.3376858792736286,0.16425650393453517,0.6716019509350216,10555.0,10568.0,48.0,1.0,Train
600_c,1532.0,1559.825,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16551528919298736,0.3331470047077762,0.33423381049663964,0.16710389560259678,0.6673808152044158,19950.0,19927.0,301.0,5.0,Train
601_c,1524.0,1521.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19910252251174013,0.3011836970592219,0.3000057480133921,0.19970803241564594,0.601189445072614,0.0,0.0,0.0,0.0,Train
602_c,1535.0,1606.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16920601519057832,0.33116225207031347,0.33061223093510433,0.16901950180400388,0.6617744830054177,24597.0,24592.0,899.0,14.0,Train
603_c,1495.3333333333333,1563.0333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26301541785277244,0.23822943873171265,0.23706520689772137,0.26168993651779354,0.475294645629434,26219.0,26231.0,619.0,42.0,Train
604_c,1551.0,1632.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33424276125573105,0.16406120144357564,0.16408295923018812,0.3376130780705052,0.32814416067376373,11329.0,11348.0,140.0,22.0,Train
605_c,1488.0,1575.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19036722394126204,0.311156396959166,0.30933369546335154,0.18914268363622042,0.6204900924225176,113462.0,113462.0,1536.0,118.0,Train
606_c,1540.0,1560.6499999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24159197423116704,0.25800223722155596,0.25827581798126725,0.2421299705660097,0.5162780552028232,111907.0,111901.0,2977.0,383.0,Train
607_c,1566.0,1620.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676720134298724,0.23230810308733676,0.23256687241337193,0.26745301106941893,0.46487497550070866,54312.0,54419.0,5688.0,168.0,Train
608_c,1486.0,1581.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125021052569862,0.1878602001296091,0.18749783726159439,0.3121398573518103,0.3753580373912035,39297.0,39261.0,633.0,108.0,Train
609_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616486240198793,0.33865017916014634,0.338417614337877,0.16128358248209737,0.6770677934980234,353167.0,353168.0,918.0,334.0,Train
610_c,1535.0,1604.7250000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16976664427436255,0.33061553868629323,0.3302295221002605,0.1693882949390837,0.6608450607865537,27835.0,27861.0,839.0,19.0,Train
611_c,1540.0,1570.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24134685845173956,0.2574461122965817,0.2600150244954581,0.24119200475622066,0.5174611367920399,90759.0,90623.0,2618.0,263.0,Train
612_c,1529.5,1564.6333333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817741772593419,0.3185846338102799,0.31698544423835734,0.18265574469202087,0.6355700780486373,33674.0,33574.0,310.0,27.0,Train
613_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16040032913784172,0.3366585194892268,0.34040971566147565,0.1625314357114558,0.6770682351507025,348009.0,348035.0,890.0,327.0,Train
614_c,1491.0,1510.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744132607206533,0.22517956821041482,0.2252096278195306,0.2751975432494012,0.4503891960299454,544.0,544.0,8.0,1.0,Train
615_c,1531.0,1573.1000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1967462673684295,0.3045697888689494,0.304462647588995,0.19422129617362607,0.6090324364579445,81270.0,81250.0,682.0,67.0,Train
616_c,1541.0,1571.4499999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22253297916279044,0.2775231022383737,0.27676897233801384,0.22317494626082207,0.5542920745763875,9517.0,9532.0,274.0,25.0,Train
617_c,1519.0,1597.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1501511478026025,0.3495690625255749,0.35034219248711024,0.14993759718471233,0.6999112550126851,5556.0,5556.0,0.0,1.0,Train
618_c,1560.0,1641.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309399652308137,0.19261679777111462,0.19276867565199973,0.30521487426874866,0.38538547342311436,34216.0,34225.0,353.0,49.0,Train
619_c,1536.0,1581.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30475099851967713,0.19617673369075986,0.19450858379711403,0.304563683992449,0.3906853174878739,20809.0,20809.0,70.0,20.0,Train
620_c,1549.0,1642.8666666666668,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31034784894418643,0.1916141619450525,0.1889716172548045,0.30906637185595653,0.38058577919985703,152.0,152.0,0.0,2.0,Train
621_c,1531.0,1566.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17194281606856957,0.32868565226626023,0.32746430424531775,0.17190722741985243,0.656149956511578,31724.0,31668.0,502.0,26.0,Train
622_c,1543.0,1557.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29652651425216203,0.20231380574627544,0.2027651654100415,0.29839451459152105,0.40507897115631697,2638.0,2638.0,2.0,2.0,Train
623_c,1463.0,1542.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20112154605306076,0.29993032740898856,0.29837378431766526,0.20057434222028542,0.5983041117266539,18648.0,18648.0,12.0,8.0,Train
624_c,1541.0,1580.8285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2428776880191148,0.25722038912276707,0.2567511662305154,0.2431507566276027,0.5139715553532824,30483.0,30478.0,800.0,18.0,Train
625_c,1477.0,1534.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15927579900328823,0.3406191986994999,0.3412299544195268,0.158875047877685,0.6818491531190267,13233.0,13230.0,269.0,8.0,Train
626_c,1534.5,1605.9750000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17053427337365748,0.32902879011086383,0.32981322722105316,0.1706237092944255,0.6588420173319169,60863.0,60881.0,1103.0,30.0,Train
