id,rRNA-length,rRNA-bitscore,rRNA-count,OriT-identity,OriT-length,OriT-bitscore,OriT-count,IF-identity,IF-length,IF-bitscore,IF-count,gcc-1,gcc-2,gcc-3,gcc-4,gcc-5,Cir-alignment_a_mean,Cir-alignment_b_mean,Cir-mismatches mean,Cir-count,type
424_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19169585108061207,0.3090266603565231,0.30415522953147184,0.19512225903139296,0.6131818898879949,376.0,373.0,5.0,1.0,Train
425_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30479446985508535,0.2129905117160324,0.1977293248664091,0.28448569356247316,0.4107198365824415,0.0,0.0,0.0,0.0,Train
426_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32308488916244127,0.17765272526549233,0.15800580321814825,0.34125658235391815,0.3356585284836406,0.0,0.0,0.0,0.0,Train
427_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24055110152934042,0.2576803880617126,0.26179006939297983,0.23997844101596713,0.5194704574546924,0.0,0.0,0.0,0.0,Train
428_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22584442933656126,0.2716102608320759,0.2824713549007578,0.22007395493060508,0.5540816157328337,1602.0,1596.0,73.0,3.0,Train
429_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165428321678322,0.19667832167832167,0.1958041958041958,0.29097465034965037,0.3924825174825175,0.0,0.0,0.0,0.0,Train
430_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29268600570577397,0.1944255093539347,0.24267211997273347,0.27021636496755785,0.4370976293266682,0.0,0.0,0.0,0.0,Train
431_p,0.0,0.0,0.0,95.181,83.0,132.0,1.0,98.964,193.0,346.0,1.0,0.23629964806435394,0.24534942182001004,0.2860734037204625,0.23227752639517346,0.5314228255404726,0.0,0.0,0.0,0.0,Train
432_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29857381549110873,0.19942713927676334,0.20667740780522736,0.2953216374269006,0.40610454708199073,5804.0,5816.0,34.0,6.0,Train
433_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15615521211245825,0.3170429152824626,0.33587092279327424,0.1909309498118049,0.6529138380757369,0.0,0.0,0.0,0.0,Train
434_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19031531730716508,0.30909126284342736,0.30835899513059656,0.19223442471881097,0.617450257974024,23539.0,23534.0,275.0,18.0,Train
435_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20064864864864865,0.31132432432432433,0.30567567567567566,0.18235135135135136,0.617,0.0,0.0,0.0,0.0,Train
436_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677915317994926,0.2191299973755577,0.2583107339690316,0.25476773685591814,0.4774407313445893,0.0,0.0,0.0,0.0,Train
437_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3063512023970317,0.1874311086271405,0.22467514321643148,0.2815425457593964,0.41210625184357197,0.0,0.0,0.0,0.0,Train
438_p,0.0,0.0,0.0,100.0,450.0,832.0,1.0,0.0,0.0,0.0,0.0,0.26719038443399407,0.22692789672968347,0.24387910473906188,0.2620026140972606,0.4708070014687453,0.0,0.0,0.0,0.0,Train
439_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33819571068854737,0.15310700124453705,0.1464791178258227,0.3622181702410929,0.29958611907035976,0.0,0.0,0.0,0.0,Train
440_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3031595319026177,0.1835701832503418,0.1799453133819158,0.33332497146512474,0.3635154966322576,5686.0,5679.0,69.0,6.0,Train
441_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3830525272547076,0.1185992732077965,0.1542781631978857,0.3440700363396102,0.2728774364056822,0.0,0.0,0.0,0.0,Train
442_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195601920455219,0.29883626736214014,0.3016517495505107,0.20391006263213007,0.6004880169126509,2941.0,2942.0,29.0,4.0,Train
443_p,0.0,0.0,0.0,100.0,268.0,496.0,1.0,0.0,0.0,0.0,0.0,0.22943051363777395,0.2677488505909232,0.27560432121400164,0.2272163145573012,0.5433531718049248,1355.0,1355.0,0.0,1.0,Train
444_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25811060115190787,0.2353649208063355,0.2435430165586753,0.2629814614830814,0.4789079373650108,155.0,155.0,1.0,1.0,Train
445_p,0.0,0.0,0.0,94.218,80.5,124.5,2.0,0.0,0.0,0.0,0.0,0.23467658155175242,0.2733883755262726,0.25567280879217014,0.2362622341298048,0.5290611843184427,0.0,0.0,0.0,0.0,Train
446_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310150520293361,0.19205256690857428,0.21338267480704987,0.28441423799101484,0.4054352417156242,49611.0,49613.0,612.0,10.0,Train
447_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24797001873828858,0.22132000832812826,0.2523422860712055,0.2783676868623777,0.47366229439933377,4803.0,4769.0,38.0,1.0,Train
448_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3600219221762742,0.14194609137561656,0.13751183299287528,0.3605201534552339,0.2794579243684918,0.0,0.0,0.0,0.0,Train
449_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28729896851904013,0.2376564323367269,0.21851568682682118,0.25652891231741176,0.45617211916354805,0.0,0.0,0.0,0.0,Train
450_p,0.0,0.0,0.0,100.0,83.0,154.0,1.0,0.0,0.0,0.0,0.0,0.22551527004663757,0.27922370994433576,0.2710997442455243,0.22416127576350234,0.5503234541898601,0.0,0.0,0.0,0.0,Train
451_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798990748528175,0.19390243902439025,0.25168208578637513,0.27451640033641717,0.4455845248107654,0.0,0.0,0.0,0.0,Train
452_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21869390118712326,0.2786870574609776,0.2849990787291727,0.21761996262272643,0.5636861361901503,0.0,0.0,0.0,0.0,Train
453_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21505110324246596,0.28777078533545686,0.27645230621743233,0.2207258052046449,0.5642230915528892,737.0,737.0,0.0,2.0,Train
454_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14119562435680333,0.34804223181761257,0.3691635856751591,0.141598558150425,0.7172058174927717,0.0,0.0,0.0,0.0,Train
455_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24971666037023044,0.23611635814129203,0.2580279561768039,0.2561390253116736,0.4941443143180959,0.0,0.0,0.0,0.0,Train
456_p,0.0,0.0,0.0,100.0,91.0,169.0,1.0,0.0,0.0,0.0,0.0,0.23318150293351328,0.2535192787118784,0.26538454329040845,0.2479146750641999,0.5189038220022868,0.0,0.0,0.0,0.0,Train
457_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33881538524556587,0.16739032482693647,0.14342768197271946,0.3503666079547782,0.31081800679965593,4366.0,4373.0,376.0,12.0,Train
458_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15623769801814585,0.3444834995899988,0.34361370571092037,0.15566509668093503,0.6880972053009191,0.0,0.0,0.0,0.0,Train
459_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32843822627987296,0.1755062546875434,0.17615440883711886,0.3199011101954648,0.3516606635246623,9370.0,9363.0,126.0,14.0,Train
460_p,0.0,0.0,0.0,90.476,63.0,82.4,1.0,0.0,0.0,0.0,0.0,0.19003089666053116,0.31514593741782804,0.29662437549303183,0.198198790428609,0.6117703129108598,883.0,883.0,0.0,1.0,Train
461_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31714785651793526,0.17169728783902014,0.23288495188101488,0.27826990376202976,0.40458223972003504,0.0,0.0,0.0,0.0,Train
462_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15927801315834797,0.3463768615158509,0.33776537724042116,0.15657974808538,0.6841422387562721,0.0,0.0,0.0,0.0,Train
463_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3173686966475481,0.18893313362315664,0.19263507836188945,0.30106309136740583,0.3815682119850461,0.0,0.0,0.0,0.0,Train
464_p,0.0,0.0,0.0,100.0,450.0,832.0,1.0,0.0,0.0,0.0,0.0,0.24555942679275838,0.2651046348366775,0.2432936387070893,0.24604229966347474,0.5083982735437669,2167.0,2167.0,62.0,5.0,Train
465_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24855361033886844,0.24290329851979864,0.265444436095875,0.24309865504545797,0.5083477346156736,2010.0,2018.0,30.0,2.0,Train
466_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23480216085156227,0.26019093802091225,0.271220455187723,0.2337864459398025,0.5314113932086353,7542.0,7541.0,670.0,1.0,Train
467_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996052429208606,0.19818172496881248,0.1682929746911154,0.3339200574192115,0.36647469965992785,356.0,349.0,42.0,1.0,Train
468_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23680261901514119,0.25873857591051697,0.26472343472923204,0.2397353703451098,0.523462010639749,820.0,820.0,1.0,1.0,Train
469_p,0.0,0.0,0.0,95.695,302.0,486.0,1.0,0.0,0.0,0.0,0.0,0.24191232367598614,0.24691696933862659,0.2688149336937241,0.24235577329166313,0.5157319030323507,1503.0,1506.0,42.0,3.0,Train
470_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24460659898477158,0.24312605752961083,0.24640439932318106,0.26586294416243655,0.4895304568527919,0.0,0.0,0.0,0.0,Train
471_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187917154063167,0.19923622101424346,0.11573659946329044,0.36623546411614943,0.3149728204775339,3945.0,3926.0,449.0,7.0,Train
472_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34367714446498915,0.17043170672883673,0.16536699091566845,0.32052415789050565,0.3357986976445052,0.0,0.0,0.0,0.0,Train
473_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.12006391234877882,0.19630221410636842,0.29901848892946814,0.3163661264551472,0.0,0.0,0.0,0.0,Train
474_p,0.0,0.0,0.0,100.0,593.0,1096.0,1.0,0.0,0.0,0.0,0.0,0.2673852041841879,0.2300579707814397,0.23506307639117816,0.26749374864319425,0.4651210471726178,376.0,376.0,0.0,5.0,Train
475_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599277666413216,0.2415756549388263,0.24238784820626252,0.25610873021358954,0.48396350314508885,0.0,0.0,0.0,0.0,Train
476_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31556195965417866,0.17435158501440923,0.19221902017291068,0.31786743515850147,0.3665706051873199,0.0,0.0,0.0,0.0,Train
477_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339862361037586,0.2742947893821372,0.2694547379565908,0.22226423655751343,0.5437495273387281,0.0,0.0,0.0,0.0,Train
478_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28856304985337244,0.1912023460410557,0.14428152492668622,0.37595307917888565,0.3354838709677419,0.0,0.0,0.0,0.0,Train
479_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3510732884542106,0.14467166264448114,0.1835386764892671,0.32071637241204115,0.32821033913374825,0.0,0.0,0.0,0.0,Train
480_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30473385833719363,0.19711358171751264,0.19266318134692167,0.30548937859837205,0.3897767630644343,74792.0,74815.0,1422.0,140.0,Train
481_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837657424582642,0.32359294152103873,0.31752172215171337,0.1751195938689837,0.641114663672752,10601.0,10601.0,6.0,2.0,Train
482_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,740.0,1367.0,1.0,0.23677796388146502,0.2621452933566391,0.267652700779067,0.2334240419828289,0.529797994135706,5510.0,5458.0,248.0,11.0,Train
483_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30664894420445277,0.1868410718061807,0.2267770292722714,0.27973295471709514,0.4136181010784521,0.0,0.0,0.0,0.0,Train
484_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31079205343975014,0.16587143228940748,0.14960527457274225,0.3737312396981001,0.31547670686214974,573.0,573.0,51.0,2.0,Train
485_p,0.0,0.0,0.0,100.0,149.0,276.0,1.0,0.0,0.0,0.0,0.0,0.3638228367393451,0.14578743447542353,0.13484767910050902,0.3555420496847223,0.2806351135759325,0.0,0.0,0.0,0.0,Train
486_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30087109105721627,0.18073572726703013,0.15065488500344676,0.36773829667230684,0.3313906122704769,0.0,0.0,0.0,0.0,Train
487_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563909242984709,0.243037721178993,0.2473788374997055,0.25319251702283063,0.4904165586786985,1080.0,1080.0,1.0,2.0,Train
488_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30702969700620447,0.1919161496295404,0.21251731823384135,0.28853683513041384,0.40443346786338175,0.0,0.0,0.0,0.0,Train
489_p,0.0,0.0,0.0,98.1905,274.0,478.0,2.0,0.0,0.0,0.0,0.0,0.2558340256125322,0.2484293353760065,0.243621141667296,0.2521154973441653,0.4920504770433025,6841.0,6839.0,20.0,12.0,Train
490_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27714172917489144,0.20371101460718516,0.26411369917094357,0.2550335570469799,0.46782471377812873,0.0,0.0,0.0,0.0,Train
491_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19073551354793336,0.3092882464193729,0.30637052243416113,0.1936057175985326,0.615658768853534,18774.0,18858.0,137.0,9.0,Train
492_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20518684594283806,0.2916299955673474,0.29940319793399844,0.2037799605558161,0.5910331935013459,0.0,0.0,0.0,0.0,Train
493_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24894689202597087,0.2500826820310188,0.25094866751379485,0.2500217584292155,0.5010313495448137,3818.0,3819.0,64.0,5.0,Train
494_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232658479920345,0.17756388981081977,0.18608253125345725,0.31308773094368847,0.363646421064277,126.0,126.0,0.0,1.0,Train
495_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338965310368596,0.26215285903321744,0.2688797457313415,0.23507086419858145,0.5310326047645589,19268.0,19270.0,174.0,23.0,Train
496_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3261511511511512,0.15853353353353353,0.16106106106106105,0.3542542542542543,0.3195945945945946,0.0,0.0,0.0,0.0,Train
497_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3932105140420428,0.1284605390278842,0.16540626978045775,0.3129226771496152,0.29386680880834193,0.0,0.0,0.0,0.0,Train
498_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28157130342569964,0.22382313615196645,0.2445479275208631,0.2500576329014708,0.46837106367282955,0.0,0.0,0.0,0.0,Train
499_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22536718944485934,0.29492158327109785,0.26656708986806077,0.21314413741598207,0.5614886731391586,0.0,0.0,0.0,0.0,Train
500_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3061926820577259,0.18716828266536636,0.18759963241499597,0.3190394028619118,0.37476791508036233,0.0,0.0,0.0,0.0,Train
501_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20607585565656522,0.28565951765073966,0.29946988291595245,0.2087947437767427,0.585129400566692,0.0,0.0,0.0,0.0,Train
502_p,0.0,0.0,0.0,96.793,63.5,106.8,2.0,0.0,0.0,0.0,0.0,0.24417678678080829,0.27035636074059327,0.23541708142544296,0.2500497710531555,0.5057734421660363,0.0,0.0,0.0,0.0,Train
503_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26104439202230323,0.2420651940810637,0.21670598327257132,0.2801844306240618,0.45877117735363504,0.0,0.0,0.0,0.0,Train
504_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336952833389888,0.20461486257210723,0.1486257210722769,0.3098065829657279,0.35324058364438415,0.0,0.0,0.0,0.0,Train
505_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745471152382402,0.24714568427462322,0.22263662657938804,0.2556705739077485,0.46978231085401123,1332.0,1315.0,71.0,2.0,Train
506_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2977183320220299,0.1831628638867034,0.1841070023603462,0.33501180173092054,0.3672698662470496,0.0,0.0,0.0,0.0,Train
507_p,0.0,0.0,0.0,97.917,48.0,84.2,1.0,0.0,0.0,0.0,0.0,0.2597015495729599,0.2472820375642471,0.22827063072014062,0.26474578214265243,0.4755526682843877,477.0,477.0,2.0,1.0,Train
508_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850744983205581,0.20239428128498838,0.24924640427181122,0.2632848161226423,0.4516406855567996,0.0,0.0,0.0,0.0,Train
509_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17039477455785823,0.32327765356723137,0.33467158253790813,0.17165598933700232,0.6579492361051396,12257.0,12256.0,201.0,6.0,Train
510_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19402405229299063,0.3032616454085591,0.3069856934487788,0.19572860884967144,0.610247338857338,0.0,0.0,0.0,0.0,Train
511_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398942262345887,0.2618574412180826,0.2577477598868153,0.24050057266051336,0.5196052011048979,0.0,0.0,0.0,0.0,Train
512_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151092120279201,0.19082247405716712,0.1608853738156533,0.33318294009925953,0.3517078478728204,0.0,0.0,0.0,0.0,Train
513_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25766871165644173,0.2586732680371686,0.23721881390593047,0.24643920640045922,0.4958920819430991,2149.0,2149.0,28.0,1.0,Train
514_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27738723746126476,0.21734764145529667,0.22482210490072305,0.2804430161827155,0.4421697463560197,1166.0,1167.0,5.0,1.0,Train
515_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3687133111216881,0.17452006980802792,0.1864191654767571,0.2703474535935269,0.360939235284785,0.0,0.0,0.0,0.0,Train
516_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23700863638124006,0.26235622168002787,0.26699585608613147,0.2336392858526006,0.5293520777661593,4643.0,4643.0,16.0,10.0,Train
517_p,0.0,0.0,0.0,98.6435,274.5,487.0,2.0,0.0,0.0,0.0,0.0,0.243992292766327,0.2524593945479463,0.2676771103301356,0.23587120235559114,0.5201365048780819,821.0,821.0,0.0,1.0,Train
518_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19188130684935,0.3010685080798748,0.31163695146243275,0.19541323360834248,0.6127054595423076,0.0,0.0,0.0,0.0,Train
519_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659716653301256,0.22534081796311148,0.23362737236033146,0.27506014434643145,0.45896819032344294,0.0,0.0,0.0,0.0,Train
520_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638711259832863,0.23886192820476884,0.22171902100597418,0.2755479248059707,0.460580949210743,0.0,0.0,0.0,0.0,Train
521_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3674758389772468,0.15501103416787154,0.1517388326611369,0.32577429419374476,0.30674986682900846,0.0,0.0,0.0,0.0,Train
522_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.826,576.0,1057.0,1.0,0.26613331562873455,0.23660536449342717,0.2169864559819413,0.28027486389589695,0.4535918204753685,0.0,0.0,0.0,0.0,Train
523_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287285720020876,0.20648493850950794,0.1802561323216508,0.32597320914796524,0.3867410708311587,15197.0,15180.0,84.0,2.0,Train
524_p,0.0,0.0,0.0,92.105,76.0,108.0,1.0,0.0,0.0,0.0,0.0,0.2410768300060496,0.20931639443436176,0.2247428917120387,0.3248638838475499,0.43405928614640044,0.0,0.0,0.0,0.0,Train
525_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16456983364462185,0.32955704637420047,0.33261567766087224,0.1732574423203054,0.6621727240350728,0.0,0.0,0.0,0.0,Train
526_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32827046441398783,0.17667030001965583,0.20007862337615925,0.2949806121901971,0.3767489233958151,3977.0,3977.0,0.0,1.0,Train
527_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310797434273044,0.1833227747861894,0.20703991130820398,0.29883987963256253,0.3903626860943934,0.0,0.0,0.0,0.0,Train
528_p,0.0,0.0,0.0,96.234,239.0,390.0,1.0,0.0,0.0,0.0,0.0,0.3677788844621514,0.15102091633466136,0.15276394422310757,0.32843625498007967,0.30378486055776893,0.0,0.0,0.0,0.0,Train
529_p,0.0,0.0,0.0,100.0,268.0,496.0,1.0,0.0,0.0,0.0,0.0,0.2491136625108591,0.2500293489234815,0.25505388462351203,0.2458031039421474,0.5050832335469935,0.0,0.0,0.0,0.0,Train
530_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289881978517438,0.2337886221986474,0.17504309773239624,0.30128630155151837,0.4088317199310436,0.0,0.0,0.0,0.0,Train
531_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828728303223521,0.32146652497343253,0.3154445625221396,0.1802160821820758,0.6369110874955721,0.0,0.0,0.0,0.0,Train
532_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687007874015748,0.23305374871619308,0.2280896953098254,0.2701557685724067,0.4611434440260185,0.0,0.0,0.0,0.0,Train
533_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23577154308617235,0.27268537074148297,0.26605210420841685,0.22549098196392786,0.5387374749498999,5377.0,5374.0,29.0,4.0,Train
534_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535529707477846,0.1560075406850738,0.19608346050758557,0.294356028059556,0.35209100119265935,0.0,0.0,0.0,0.0,Train
535_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593729360115001,0.24068534131085123,0.22298846109017445,0.27695326158747424,0.4636738024010257,0.0,0.0,0.0,0.0,Train
536_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776139998745531,0.2266041522925422,0.24382173994856676,0.251960107884338,0.470425892241109,15209.0,15238.0,214.0,1.0,Train
537_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24954675916420205,0.2496472366506922,0.2513204052300716,0.24948559895503414,0.5009676418807638,2122.0,2117.0,20.0,2.0,Train
538_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24464480721305967,0.2616974211071599,0.25564920337132135,0.2380085683084591,0.5173466244784812,0.0,0.0,0.0,0.0,Train
539_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18529872147065846,0.3063164317912676,0.31708058280292417,0.1913042639351498,0.6233970145941918,0.0,0.0,0.0,0.0,Train
540_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3396846254927727,0.19010074463425317,0.15779675865089793,0.3124178712220762,0.3478975032851511,0.0,0.0,0.0,0.0,Train
541_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32102871271612893,0.1793804739600564,0.19334505754731765,0.306245755776497,0.3727255315073741,0.0,0.0,0.0,0.0,Train
542_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19079403488261443,0.31299193866315034,0.3033264909394924,0.19288753551474286,0.6163184296026427,0.0,0.0,0.0,0.0,Train
543_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18921098828106467,0.318878398254021,0.30606822602837214,0.1858423874365422,0.6249466242823931,0.0,0.0,0.0,0.0,Train
544_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15939553683507607,0.3407088027275967,0.3403492325423859,0.1595464278949413,0.6810580352699827,0.0,0.0,0.0,0.0,Train
545_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33989026003600165,0.1572849118393372,0.16825348630419223,0.3345713418204689,0.3255383981435295,0.0,0.0,0.0,0.0,Train
546_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33458646616541354,0.19309637730690363,0.19309637730690363,0.2792207792207792,0.38619275461380725,0.0,0.0,0.0,0.0,Train
